日期,当前价格,持仓数量,当前市值,累计投入,净投入,最大回撤
2021-03-05,5262.80,8.850000000000001,46575.74,67989.73,46004.34,11.48%
2021-03-08,5080.02,9.240000000000002,46939.43,69970.94,47985.55,11.48%
2021-03-09,4971.00,9.640000000000002,47920.43,71959.34,49973.95,11.48%
2021-03-10,5003.61,9.640000000000002,48234.82,71959.34,49973.95,11.48%
2021-03-11,5128.22,9.250000000000002,47435.99,71959.34,47973.94,11.48%
2021-03-12,5146.38,9.250000000000002,47604.00,71959.34,47973.94,11.48%
2021-03-15,5035.54,9.650000000000002,48593.00,73973.55,49988.16,11.48%
2021-03-16,5079.36,9.650000000000002,49015.85,73973.55,49988.16,11.48%
2021-03-17,5100.86,9.260000000000002,47233.95,73973.55,47998.83,11.48%
2021-03-18,5141.77,9.260000000000002,47612.77,73973.55,47998.83,11.48%
2021-03-19,5007.09,9.660000000000002,48368.50,75976.39,50001.66,11.48%
2021-03-22,5057.15,9.660000000000002,48852.09,75976.39,50001.66,11.48%
2021-03-23,5009.25,9.660000000000002,48389.32,75976.39,50001.66,11.48%
2021-03-24,4928.69,10.070000000000002,49631.86,77997.15,52022.42,11.48%
2021-03-25,4926.35,10.070000000000002,49608.31,77997.15,52022.42,11.48%
2021-03-26,5037.99,9.670000000000002,48717.36,77997.15,50007.23,11.48%
2021-03-29,5046.88,9.670000000000002,48803.30,77997.15,50007.23,11.48%
2021-03-30,5094.73,9.280000000000001,47279.09,77997.15,48020.28,11.48%
2021-03-31,5048.36,9.280000000000001,46848.79,77997.15,48020.28,11.48%
2021-04-01,5110.78,9.280000000000001,47428.01,77997.15,48020.28,11.48%
2021-04-02,5161.56,8.89,45886.24,77997.15,46007.28,11.48%
2021-04-06,5140.34,8.89,45697.64,77997.15,46007.28,11.48%
2021-04-07,5103.74,9.280000000000001,47362.73,79987.61,47997.74,11.48%
2021-04-08,5112.21,9.280000000000001,47441.30,79987.61,47997.74,11.48%
2021-04-09,5035.34,9.680000000000001,48742.07,82001.75,50011.87,11.48%
2021-04-12,4947.75,10.080000000000002,49873.28,83980.84,51990.97,11.48%
2021-04-13,4939.64,10.080000000000002,49791.61,83980.84,51990.97,11.48%
2021-04-14,4980.63,10.080000000000002,50204.73,83980.84,51990.97,11.48%
2021-04-15,4948.97,10.080000000000002,49885.66,83980.84,51990.97,11.48%
2021-04-16,4966.18,10.080000000000002,50059.11,83980.84,51990.97,11.48%
2021-04-19,5087.02,9.690000000000001,49293.19,83980.84,50007.03,11.48%
2021-04-20,5083.37,9.690000000000001,49257.81,83980.84,50007.03,11.48%
2021-04-21,5098.74,9.690000000000001,49406.84,83980.84,50007.03,11.48%
2021-04-22,5089.24,9.690000000000001,49314.77,83980.84,50007.03,11.48%
2021-04-23,5135.45,9.690000000000001,49762.54,83980.84,50007.03,11.48%
2021-04-26,5077.24,9.690000000000001,49198.43,83980.84,50007.03,11.48%
2021-04-27,5090.52,9.690000000000001,49327.13,83980.84,50007.03,11.48%
2021-04-28,5119.24,9.690000000000001,49605.46,83980.84,50007.03,11.48%
2021-04-29,5164.17,9.3,48026.77,83980.84,47993.01,11.48%
2021-04-30,5123.49,9.3,47648.45,83980.84,47993.01,11.48%
2021-05-06,5061.12,9.700000000000001,49092.91,86005.29,50017.46,11.48%
2021-05-07,4996.05,10.100000000000001,50460.13,88003.71,52015.88,11.48%
2021-05-10,4992.42,10.100000000000001,50423.46,88003.71,52015.88,11.48%
2021-05-11,5023.06,10.100000000000001,50732.90,88003.71,52015.88,11.48%
2021-05-12,5044.55,10.100000000000001,50949.94,88003.71,52015.88,11.48%
2021-05-13,4992.97,10.100000000000001,50429.04,88003.71,52015.88,11.48%
2021-05-14,5110.59,9.71,49623.83,88003.71,50022.75,11.48%
2021-05-17,5184.99,9.32,48324.06,88003.71,48000.60,11.48%
2021-05-18,5187.60,9.32,48348.44,88003.71,48000.60,11.48%
2021-05-19,5172.27,9.32,48205.58,88003.71,48000.60,11.48%
2021-05-20,5186.41,9.32,48337.36,88003.71,48000.60,11.48%
2021-05-21,5134.15,9.32,47850.26,88003.71,48000.60,11.48%
2021-05-24,5155.59,9.32,48050.08,88003.71,48000.60,11.48%
2021-05-25,5318.48,8.94,47547.19,88003.71,45979.58,11.48%
2021-05-26,5320.59,8.94,47566.10,88003.71,45979.58,11.48%
2021-05-27,5338.23,8.94,47723.80,88003.71,45979.58,11.48%
2021-05-28,5321.09,8.94,47570.53,88003.71,45979.58,11.48%
2021-05-31,5331.57,8.94,47664.23,88003.71,45979.58,11.48%
2021-06-01,5341.68,8.94,47754.62,88003.71,45979.58,11.48%
2021-06-02,5289.97,8.94,47292.36,88003.71,45979.58,11.48%
2021-06-03,5255.29,9.32,48979.26,90000.72,47976.59,11.48%
2021-06-04,5282.28,9.32,49230.82,90000.72,47976.59,11.48%
2021-06-07,5277.63,9.32,49187.48,90000.72,47976.59,11.48%
2021-06-08,5232.12,9.32,48763.33,90000.72,47976.59,11.48%
2021-06-09,5236.45,9.32,48803.71,90000.72,47976.59,11.48%
2021-06-10,5271.47,9.32,49130.06,90000.72,47976.59,11.48%
2021-06-11,5224.70,9.32,48694.23,90000.72,47976.59,11.48%
2021-06-15,5166.56,9.71,50167.29,92015.68,49991.55,11.48%
2021-06-16,5080.49,10.100000000000001,51312.96,93997.07,51972.94,11.48%
2021-06-17,5101.89,10.100000000000001,51529.11,93997.07,51972.94,11.48%
2021-06-18,5102.47,10.100000000000001,51534.90,93997.07,51972.94,11.48%
2021-06-21,5090.39,10.100000000000001,51412.89,93997.07,51972.94,11.48%
2021-06-22,5122.16,10.100000000000001,51733.80,93997.07,51972.94,11.48%
2021-06-23,5147.39,9.71,49981.19,93997.07,49965.46,11.48%
2021-06-24,5155.97,9.71,50064.51,93997.07,49965.46,11.48%
2021-06-25,5239.97,9.33,48888.91,93997.07,47974.27,11.48%
2021-06-28,5251.76,9.33,48998.92,93997.07,47974.27,11.48%
2021-06-29,5190.54,9.33,48427.78,93997.07,47974.27,11.48%
2021-06-30,5224.04,9.33,48740.30,93997.07,47974.27,11.48%
2021-07-01,5229.66,9.33,48792.77,93997.07,47974.27,11.48%
2021-07-02,5081.12,9.72,49388.46,95978.71,49955.90,11.48%
2021-07-05,5085.79,9.72,49433.90,95978.71,49955.90,11.48%
2021-07-06,5083.10,9.72,49407.77,95978.71,49955.90,11.48%
2021-07-07,5140.49,9.33,47960.77,95978.71,47951.11,11.48%
2021-07-08,5088.26,9.72,49457.85,97963.13,49935.53,11.48%
2021-07-09,5069.44,9.72,49274.92,97963.13,49935.53,11.48%
2021-07-12,5132.71,9.72,49889.93,97963.13,49935.53,11.48%
2021-07-13,5142.10,9.33,47975.78,97963.13,47930.12,11.48%
2021-07-14,5083.08,9.72,49407.59,99945.53,49912.52,11.48%
2021-07-15,5151.46,9.33,48063.15,99945.53,47903.45,11.48%
2021-07-16,5094.77,9.72,49521.19,101932.49,49890.41,11.48%
2021-07-19,5113.49,9.72,49703.17,101932.49,49890.41,11.48%
2021-07-20,5108.99,9.72,49659.42,101932.49,49890.41,11.48%
2021-07-21,5144.04,9.72,50000.10,101932.49,49890.41,11.48%
2021-07-22,5151.75,9.33,48065.84,101932.49,47881.23,11.48%
2021-07-23,5089.23,9.72,49467.30,103917.29,49866.02,11.48%
2021-07-26,4925.30,10.13,49893.28,105936.66,51885.40,11.48%
2021-07-27,4751.31,10.55,50126.35,107932.22,53880.95,11.48%
2021-07-28,4760.48,10.55,50223.09,107932.22,53880.95,11.48%
2021-07-29,4850.27,10.14,49181.78,107932.22,51892.34,11.48%
2021-07-30,4811.17,10.14,48785.26,107932.22,51892.34,11.48%
2021-08-02,4933.74,9.73,48005.25,107932.22,49869.50,11.48%
2021-08-03,4934.46,9.73,48012.28,107932.22,49869.50,11.48%
2021-08-04,4978.85,9.73,48444.19,107932.22,49869.50,11.48%
2021-08-05,4948.67,9.73,48150.56,107932.22,49869.50,11.48%
2021-08-06,4921.56,9.73,47886.82,107932.22,49869.50,11.48%
2021-08-09,4985.56,9.33,46515.30,107932.22,47875.28,11.48%
2021-08-10,5043.15,8.93,45035.31,107932.22,45858.02,12.95%
2021-08-11,5015.34,8.93,44786.99,107932.22,45858.02,13.43%
2021-08-12,4973.35,9.33,46401.36,109921.56,47847.36,13.43%
2021-08-13,4945.98,9.33,46146.02,109921.56,47847.36,13.43%
2021-08-16,4941.07,9.33,46100.16,109921.56,47847.36,13.43%
2021-08-17,4837.40,9.74,47116.31,111904.89,49830.70,13.43%
2021-08-18,4894.24,9.33,45663.24,111904.89,47824.06,13.43%
2021-08-19,4862.14,9.33,45363.76,111904.89,47824.06,13.43%
2021-08-20,4769.27,9.75,46500.36,113907.98,49827.15,13.43%
2021-08-23,4835.88,9.34,45167.10,113907.98,47844.44,13.43%
2021-08-24,4888.39,8.93,43653.32,113907.98,45840.20,15.62%
2021-08-25,4898.16,8.93,43740.54,113907.98,45840.20,15.62%
2021-08-26,4801.61,9.35,44895.05,115924.66,47856.88,15.62%
2021-08-27,4827.04,9.35,45132.85,115924.66,47856.88,15.62%
2021-08-30,4813.27,9.35,45004.08,115924.66,47856.88,15.62%
2021-08-31,4805.61,9.35,44932.45,115924.66,47856.88,15.62%
2021-09-01,4869.46,8.94,43532.96,115924.66,45860.40,15.85%
2021-09-02,4869.41,8.94,43532.54,115924.66,45860.40,15.85%
2021-09-03,4843.06,8.94,43296.98,115924.66,45860.40,16.31%
2021-09-06,4933.73,8.53,42084.68,115924.66,43837.57,18.65%
2021-09-07,4992.83,8.129999999999999,40591.70,115924.66,41840.44,21.54%
2021-09-08,4972.13,8.129999999999999,40423.44,115924.66,41840.44,21.86%
2021-09-09,4970.01,8.129999999999999,40406.21,115924.66,41840.44,21.90%
2021-09-10,5013.52,8.129999999999999,40759.93,115924.66,41840.44,21.90%
2021-09-13,4991.66,8.129999999999999,40582.19,115924.66,41840.44,21.90%
2021-09-14,4917.16,8.54,41992.56,117940.70,43856.48,21.90%
2021-09-15,4867.32,8.95,43562.50,119936.30,45852.08,21.90%
2021-09-16,4807.70,9.37,45048.13,121955.53,47871.31,21.90%
2021-09-17,4855.94,8.959999999999999,43509.22,121955.53,45880.37,21.90%
2021-09-22,4821.77,8.959999999999999,43203.04,121955.53,45880.37,21.90%
2021-09-23,4853.20,8.959999999999999,43484.63,121955.53,45880.37,21.90%
2021-09-24,4849.43,8.959999999999999,43450.87,121955.53,45880.37,21.90%
2021-09-27,4877.37,8.959999999999999,43701.23,121955.53,45880.37,21.90%
2021-09-28,4883.83,8.959999999999999,43759.10,121955.53,45880.37,21.90%
2021-09-29,4833.93,8.959999999999999,43312.00,121955.53,45880.37,21.90%
2021-09-30,4866.38,8.959999999999999,43602.79,121955.53,45880.37,21.90%
2021-10-08,4929.94,8.549999999999999,42150.99,121955.53,43859.10,21.90%
2021-10-11,4936.19,8.549999999999999,42204.44,121955.53,43859.10,21.90%
2021-10-12,4883.84,8.549999999999999,41756.81,121955.53,43859.10,21.90%
2021-10-13,4940.11,8.549999999999999,42237.93,121955.53,43859.10,21.90%
2021-10-14,4913.61,8.549999999999999,42011.39,121955.53,43859.10,21.90%
2021-10-15,4932.11,8.549999999999999,42169.53,121955.53,43859.10,21.90%
2021-10-18,4874.78,8.959999999999999,43677.99,123954.19,45857.76,21.90%
2021-10-19,4922.72,8.959999999999999,44107.60,123954.19,45857.76,21.90%
2021-10-20,4910.18,8.959999999999999,43995.25,123954.19,45857.76,21.90%
2021-10-21,4928.02,8.549999999999999,42134.53,123954.19,43837.27,21.90%
2021-10-22,4959.73,8.549999999999999,42405.65,123954.19,43837.27,21.90%
2021-10-25,4979.52,8.149999999999999,40583.12,123954.19,41845.46,21.90%
2021-10-26,4963.10,8.149999999999999,40449.25,123954.19,41845.46,21.90%
2021-10-27,4898.16,8.559999999999999,41928.29,125962.44,43853.71,21.90%
2021-10-28,4864.14,8.559999999999999,41637.02,125962.44,43853.71,21.90%
2021-10-29,4908.77,8.559999999999999,42019.07,125962.44,43853.71,21.90%
2021-11-01,4890.69,8.559999999999999,41864.26,125962.44,43853.71,21.90%
2021-11-02,4839.85,8.969999999999999,43413.42,127946.77,45838.04,21.90%
2021-11-03,4821.11,8.969999999999999,43245.37,127946.77,45838.04,21.90%
2021-11-04,4868.74,8.969999999999999,43672.61,127946.77,45838.04,21.90%
2021-11-05,4842.35,8.969999999999999,43435.84,127946.77,45838.04,21.90%
2021-11-08,4848.18,8.969999999999999,43488.17,127946.77,45838.04,21.90%
2021-11-09,4846.74,8.969999999999999,43475.30,127946.77,45838.04,21.90%
2021-11-10,4821.19,8.969999999999999,43246.10,127946.77,45838.04,21.90%
2021-11-11,4898.65,8.559999999999999,41932.47,127946.77,43829.60,21.90%
2021-11-12,4888.37,8.559999999999999,41844.49,127946.77,43829.60,21.90%
2021-11-15,4882.38,8.559999999999999,41793.15,127946.77,43829.60,21.90%
2021-11-16,4883.32,8.559999999999999,41801.22,127946.77,43829.60,21.90%
2021-11-17,4885.75,8.559999999999999,41822.06,127946.77,43829.60,21.90%
2021-11-18,4837.62,8.969999999999999,43393.44,129930.20,45813.02,21.90%
2021-11-19,4890.06,8.559999999999999,41858.89,129930.20,43808.10,21.90%
2021-11-22,4912.40,8.559999999999999,42050.14,129930.20,43808.10,21.90%
2021-11-23,4913.35,8.559999999999999,42058.24,129930.20,43808.10,21.90%
2021-11-24,4916.66,8.559999999999999,42086.59,129930.20,43808.10,21.90%
2021-11-25,4896.44,8.559999999999999,41913.54,129930.20,43808.10,21.90%
2021-11-26,4860.13,8.559999999999999,41602.68,129930.20,43808.10,21.90%
2021-11-29,4851.42,8.559999999999999,41528.18,129930.20,43808.10,21.90%
2021-11-30,4832.03,8.969999999999999,43343.27,131911.33,45789.23,21.90%
2021-12-01,4843.85,8.969999999999999,43449.34,131911.33,45789.23,21.90%
2021-12-02,4856.16,8.969999999999999,43559.78,131911.33,45789.23,21.90%
2021-12-03,4901.02,8.559999999999999,41952.71,131911.33,43779.81,21.90%
2021-12-06,4892.62,8.559999999999999,41880.83,131911.33,43779.81,21.90%
2021-12-07,4922.10,8.559999999999999,42133.19,131911.33,43779.81,21.90%
2021-12-08,4995.93,8.159999999999998,40766.79,131911.33,41781.44,21.90%
2021-12-09,5078.69,7.769999999999999,39461.42,131911.33,39800.75,23.72%
2021-12-10,5055.12,7.769999999999999,39278.26,131911.33,39800.75,24.08%
2021-12-13,5083.80,7.769999999999999,39501.13,131911.33,39800.75,24.08%
2021-12-14,5049.70,7.769999999999999,39236.13,131911.33,39800.75,24.16%
2021-12-15,5005.90,8.169999999999998,40898.20,133913.69,41803.11,24.16%
2021-12-16,5034.73,8.169999999999998,41133.76,133913.69,41803.11,24.16%
2021-12-17,4954.76,8.569999999999999,42462.29,135895.59,43785.01,24.16%
2021-12-20,4880.42,8.979999999999999,43826.15,137896.56,45785.98,24.16%
2021-12-21,4913.49,8.979999999999999,44123.10,137896.56,45785.98,24.16%
2021-12-22,4914.45,8.979999999999999,44131.80,137896.56,45785.98,24.16%
2021-12-23,4948.74,8.579999999999998,42460.18,137896.56,43806.49,24.16%
2021-12-24,4921.34,8.579999999999998,42225.14,137896.56,43806.49,24.16%
2021-12-27,4919.32,8.579999999999998,42207.80,137896.56,43806.49,24.16%
2021-12-28,4955.96,8.579999999999998,42522.17,137896.56,43806.49,24.16%
2021-12-29,4883.48,8.989999999999998,43902.49,139898.79,45808.72,24.16%
2021-12-30,4921.51,8.989999999999998,44244.38,139898.79,45808.72,24.16%
2021-12-31,4940.37,8.589999999999998,42437.81,139898.79,43832.57,24.16%
