日期,周期ID,当前价格,持仓数量,当前市值,距上次调仓天数,相对涨跌幅,累计投入,累计净投入,最大回撤
2023-08-09,Cycle_2,3967.57,5.09,20194.91,7,-1.17%,21980.50,21257.86,7.28%
2023-08-09,Cycle_3,3967.57,7.94,31502.47,53,2.81%,33049.61,33049.61,6.74%
2023-08-09,Cycle_4,3967.57,9.53,37810.90,129,-5.44%,39987.24,39987.24,9.69%
2023-08-10,Cycle_1,3975.72,2.5299999999999994,10058.56,9,-0.43%,11453.80,10564.56,4.36%
2023-08-10,Cycle_2,3975.72,5.09,20236.40,8,-0.97%,21980.50,21257.86,7.28%
2023-08-10,Cycle_3,3975.72,7.94,31567.19,54,3.02%,33049.61,33049.61,6.74%
2023-08-10,Cycle_4,3975.72,9.53,37888.58,130,-5.25%,39987.24,39987.24,9.69%
2023-08-11,Cycle_1,3884.25,2.579999999999999,10021.37,0,0.00%,11648.02,10758.77,4.36%
2023-08-11,Cycle_2,3884.25,5.09,19770.85,9,-3.25%,21980.50,21257.86,7.28%
2023-08-11,Cycle_3,3884.25,7.94,30840.98,55,0.65%,33049.61,33049.61,6.74%
2023-08-11,Cycle_4,3884.25,9.53,37016.94,131,-7.43%,39987.24,39987.24,9.69%
2023-08-14,Cycle_1,3855.91,2.579999999999999,9948.24,1,-0.73%,11648.02,10758.77,4.36%
2023-08-14,Cycle_2,3855.91,5.09,19626.56,10,-3.95%,21980.50,21257.86,7.28%
2023-08-14,Cycle_3,3855.91,7.94,30615.89,56,-0.08%,33049.61,33049.61,6.74%
2023-08-14,Cycle_4,3855.91,9.53,36746.79,132,-8.10%,39987.24,39987.24,9.69%
2023-08-15,Cycle_1,3846.54,2.579999999999999,9924.06,2,-0.97%,11648.02,10758.77,4.36%
2023-08-15,Cycle_2,3846.54,5.22,20078.92,0,0.00%,22480.55,21757.91,7.28%
2023-08-15,Cycle_3,3846.54,7.94,30541.49,57,-0.33%,33049.61,33049.61,6.74%
2023-08-15,Cycle_4,3846.54,9.53,36657.49,133,-8.33%,39987.24,39987.24,9.69%
2023-08-16,Cycle_1,3818.33,2.579999999999999,9851.30,3,-1.70%,11648.02,10758.77,4.36%
2023-08-16,Cycle_2,3818.33,5.22,19931.70,1,-0.73%,22480.55,21757.91,7.28%
2023-08-16,Cycle_3,3818.33,7.94,30317.57,58,-1.06%,33049.61,33049.61,6.74%
2023-08-16,Cycle_4,3818.33,9.53,36388.72,134,-9.00%,39987.24,39987.24,9.69%
2023-08-17,Cycle_1,3831.10,2.579999999999999,9884.24,4,-1.37%,11648.02,10758.77,4.36%
2023-08-17,Cycle_2,3831.10,5.22,19998.35,2,-0.40%,22480.55,21757.91,7.28%
2023-08-17,Cycle_3,3831.10,7.94,30418.94,59,-0.73%,33049.61,33049.61,6.74%
2023-08-17,Cycle_4,3831.10,9.53,36510.39,135,-8.69%,39987.24,39987.24,9.69%
2023-08-18,Cycle_1,3784.00,2.649999999999999,10027.61,0,0.00%,11912.90,11023.65,4.36%
2023-08-18,Cycle_2,3784.00,5.22,19752.50,3,-1.63%,22480.55,21757.91,7.28%
2023-08-18,Cycle_3,3784.00,7.94,30044.99,60,-1.95%,33049.61,33049.61,6.74%
2023-08-18,Cycle_4,3784.00,9.53,36061.56,136,-9.82%,39987.24,39987.24,9.82%
2023-08-21,Cycle_1,3729.55,2.649999999999999,9883.32,1,-1.44%,11912.90,11023.65,4.36%
2023-08-21,Cycle_2,3729.55,5.22,19468.28,4,-3.04%,22480.55,21757.91,7.48%
2023-08-21,Cycle_3,3729.55,7.94,29612.67,61,-3.36%,33049.61,33049.61,7.24%
2023-08-21,Cycle_4,3729.55,9.53,35542.66,137,-11.12%,39987.24,39987.24,11.12%
2023-08-22,Cycle_1,3758.23,2.649999999999999,9959.30,2,-0.68%,11912.90,11023.65,4.36%
2023-08-22,Cycle_2,3758.23,5.22,19617.95,5,-2.30%,22480.55,21757.91,7.48%
2023-08-22,Cycle_3,3758.23,7.94,29840.32,62,-2.61%,33049.61,33049.61,7.24%
2023-08-22,Cycle_4,3758.23,9.53,35815.90,138,-10.43%,39987.24,39987.24,11.12%
2023-08-23,Cycle_1,3696.63,2.709999999999999,10017.88,0,0.00%,12134.69,11245.45,4.36%
2023-08-23,Cycle_2,3696.63,5.22,19296.43,6,-3.90%,22480.55,21757.91,8.29%
2023-08-23,Cycle_3,3696.63,7.94,29351.27,63,-4.21%,33049.61,33049.61,8.06%
2023-08-23,Cycle_4,3696.63,9.53,35228.92,139,-11.90%,39987.24,39987.24,11.90%
2023-08-24,Cycle_1,3723.43,2.709999999999999,10090.49,1,0.72%,12134.69,11245.45,4.36%
2023-08-24,Cycle_2,3723.43,5.22,19436.30,7,-3.20%,22480.55,21757.91,8.29%
2023-08-24,Cycle_3,3723.43,7.94,29564.03,64,-3.52%,33049.61,33049.61,8.06%
2023-08-24,Cycle_4,3723.43,9.53,35484.28,140,-11.26%,39987.24,39987.24,11.90%
2023-08-25,Cycle_1,3709.15,2.709999999999999,10051.80,2,0.34%,12134.69,11245.45,4.36%
2023-08-25,Cycle_2,3709.15,5.22,19361.77,8,-3.57%,22480.55,21757.91,8.29%
2023-08-25,Cycle_3,3709.15,7.94,29450.66,65,-3.89%,33049.61,33049.61,8.06%
2023-08-25,Cycle_4,3709.15,9.53,35348.22,141,-11.60%,39987.24,39987.24,11.90%
2023-08-28,Cycle_1,3752.62,2.709999999999999,10169.60,3,1.51%,12134.69,11245.45,4.36%
2023-08-28,Cycle_2,3752.62,5.22,19588.67,9,-2.44%,22480.55,21757.91,8.29%
2023-08-28,Cycle_3,3752.62,7.94,29795.80,66,-2.76%,33049.61,33049.61,8.06%
2023-08-28,Cycle_4,3752.62,9.53,35762.46,142,-10.57%,39987.24,39987.24,11.90%
2023-08-29,Cycle_1,3790.11,2.649999999999999,10043.78,0,0.00%,12134.69,11018.05,4.36%
2023-08-29,Cycle_2,3790.11,5.22,19784.36,10,-1.47%,22480.55,21757.91,8.29%
2023-08-29,Cycle_3,3790.11,7.94,30093.45,67,-1.79%,33049.61,33049.61,8.06%
2023-08-29,Cycle_4,3790.11,9.53,36119.72,143,-9.67%,39987.24,39987.24,11.90%
2023-08-30,Cycle_1,3788.51,2.649999999999999,10039.55,1,-0.04%,12134.69,11018.05,4.36%
2023-08-30,Cycle_2,3788.51,5.22,19776.02,11,-1.51%,22480.55,21757.91,8.29%
2023-08-30,Cycle_3,3788.51,7.94,30080.77,68,-1.83%,33049.61,33049.61,8.06%
2023-08-30,Cycle_4,3788.51,9.53,36104.50,144,-9.71%,39987.24,39987.24,11.90%
2023-08-31,Cycle_1,3765.27,2.649999999999999,9977.96,2,-0.66%,12134.69,11018.05,4.36%
2023-08-31,Cycle_2,3765.27,5.22,19654.70,12,-2.11%,22480.55,21757.91,8.29%
2023-08-31,Cycle_3,3765.27,7.94,29896.23,69,-2.43%,33049.61,33049.61,8.06%
2023-08-31,Cycle_4,3765.27,9.53,35883.00,145,-10.26%,39987.24,39987.24,11.90%
2023-09-01,Cycle_1,3791.49,2.649999999999999,10047.45,3,0.04%,12134.69,11018.05,4.36%
2023-09-01,Cycle_2,3791.49,5.22,19791.58,13,-1.43%,22480.55,21757.91,8.29%
2023-09-01,Cycle_3,3791.49,7.94,30104.44,70,-1.75%,33049.61,33049.61,8.06%
2023-09-01,Cycle_4,3791.49,9.53,36132.91,146,-9.64%,39987.24,39987.24,11.90%
2023-09-04,Cycle_1,3848.95,2.649999999999999,10199.72,4,1.55%,12134.69,11018.05,4.36%
2023-09-04,Cycle_2,3848.95,5.22,20091.53,14,0.06%,22480.55,21757.91,8.29%
2023-09-04,Cycle_3,3848.95,7.94,30560.68,71,-0.26%,33049.61,33049.61,8.06%
2023-09-04,Cycle_4,3848.95,9.53,36680.51,147,-8.27%,39987.24,39987.24,11.90%
2023-09-05,Cycle_1,3820.32,2.649999999999999,10123.84,5,0.80%,12134.69,11018.05,4.36%
2023-09-05,Cycle_2,3820.32,5.22,19942.06,15,-0.68%,22480.55,21757.91,8.29%
2023-09-05,Cycle_3,3820.32,7.94,30333.32,72,-1.00%,33049.61,33049.61,8.06%
2023-09-05,Cycle_4,3820.32,9.53,36407.62,148,-8.95%,39987.24,39987.24,11.90%
2023-09-06,Cycle_1,3812.03,2.649999999999999,10101.87,6,0.58%,12134.69,11018.05,4.36%
2023-09-06,Cycle_2,3812.03,5.22,19898.79,16,-0.90%,22480.55,21757.91,8.29%
2023-09-06,Cycle_3,3812.03,7.94,30267.50,73,-1.22%,33049.61,33049.61,8.06%
2023-09-06,Cycle_4,3812.03,9.53,36328.63,149,-9.15%,39987.24,39987.24,11.90%
2023-09-07,Cycle_1,3758.47,2.649999999999999,9959.96,7,-0.83%,12134.69,11018.05,4.36%
2023-09-07,Cycle_2,3758.47,5.22,19619.24,17,-2.29%,22480.55,21757.91,8.29%
2023-09-07,Cycle_3,3758.47,7.94,29842.29,74,-2.61%,33049.61,33049.61,8.06%
2023-09-07,Cycle_4,3758.47,9.53,35818.26,150,-10.43%,39987.24,39987.24,11.90%
2023-09-08,Cycle_1,3739.99,2.649999999999999,9910.98,8,-1.32%,12134.69,11018.05,4.36%
2023-09-08,Cycle_2,3739.99,5.22,19522.76,18,-2.77%,22480.55,21757.91,8.29%
2023-09-08,Cycle_3,3739.99,7.94,29695.54,75,-3.09%,33049.61,33049.61,8.06%
2023-09-08,Cycle_4,3739.99,9.53,35642.13,151,-10.87%,39987.24,39987.24,11.90%
2023-09-11,Cycle_1,3767.54,2.649999999999999,9983.97,9,-0.60%,12134.69,11018.05,4.36%
2023-09-11,Cycle_2,3767.54,5.22,19666.54,19,-2.05%,22480.55,21757.91,8.29%
2023-09-11,Cycle_3,3767.54,7.94,29914.24,76,-2.37%,33049.61,33049.61,8.06%
2023-09-11,Cycle_4,3767.54,9.53,35904.63,152,-10.21%,39987.24,39987.24,11.90%
2023-09-12,Cycle_1,3760.60,2.649999999999999,9965.60,10,-0.78%,12134.69,11018.05,4.36%
2023-09-12,Cycle_2,3760.60,5.22,19630.36,20,-2.23%,22480.55,21757.91,8.29%
2023-09-12,Cycle_3,3760.60,7.94,29859.20,77,-2.55%,33049.61,33049.61,8.06%
2023-09-12,Cycle_4,3760.60,9.53,35838.56,153,-10.38%,39987.24,39987.24,11.90%
2023-09-13,Cycle_1,3736.65,2.649999999999999,9902.13,11,-1.41%,12134.69,11018.05,4.36%
2023-09-13,Cycle_2,3736.65,5.22,19505.32,21,-2.86%,22480.55,21757.91,8.29%
2023-09-13,Cycle_3,3736.65,7.94,29669.01,78,-3.17%,33049.61,33049.61,8.06%
2023-09-13,Cycle_4,3736.65,9.53,35610.29,154,-10.95%,39987.24,39987.24,11.90%
2023-09-14,Cycle_1,3733.51,2.649999999999999,9893.80,12,-1.49%,12134.69,11018.05,4.36%
2023-09-14,Cycle_2,3733.51,5.22,19488.91,22,-2.94%,22480.55,21757.91,8.29%
2023-09-14,Cycle_3,3733.51,7.94,29644.05,79,-3.25%,33049.61,33049.61,8.06%
2023-09-14,Cycle_4,3733.51,9.53,35580.33,155,-11.02%,39987.24,39987.24,11.90%
2023-09-15,Cycle_1,3708.78,2.709999999999999,10050.78,0,0.00%,12357.22,11240.57,4.36%
2023-09-15,Cycle_2,3708.78,5.22,19359.81,23,-3.58%,22480.55,21757.91,8.29%
2023-09-15,Cycle_3,3708.78,7.94,29447.69,80,-3.90%,33049.61,33049.61,8.06%
2023-09-15,Cycle_4,3708.78,9.53,35344.64,156,-11.61%,39987.24,39987.24,11.90%
2023-09-18,Cycle_1,3727.71,2.709999999999999,10102.10,1,0.51%,12357.22,11240.57,4.36%
2023-09-18,Cycle_2,3727.71,5.22,19458.65,24,-3.09%,22480.55,21757.91,8.29%
2023-09-18,Cycle_3,3727.71,7.94,29598.03,81,-3.40%,33049.61,33049.61,8.06%
2023-09-18,Cycle_4,3727.71,9.53,35525.09,157,-11.16%,39987.24,39987.24,11.90%
2023-09-19,Cycle_1,3720.50,2.709999999999999,10082.56,2,0.32%,12357.22,11240.57,4.36%
2023-09-19,Cycle_2,3720.50,5.22,19421.02,25,-3.28%,22480.55,21757.91,8.29%
2023-09-19,Cycle_3,3720.50,7.94,29540.79,82,-3.59%,33049.61,33049.61,8.06%
2023-09-19,Cycle_4,3720.50,9.53,35456.39,158,-11.33%,39987.24,39987.24,11.90%
2023-09-20,Cycle_1,3705.69,2.709999999999999,10042.42,3,-0.08%,12357.22,11240.57,4.36%
2023-09-20,Cycle_2,3705.69,5.22,19343.70,26,-3.66%,22480.55,21757.91,8.29%
2023-09-20,Cycle_3,3705.69,7.94,29423.18,83,-3.98%,33049.61,33049.61,8.06%
2023-09-20,Cycle_4,3705.69,9.53,35315.22,159,-11.68%,39987.24,39987.24,11.90%
2023-09-21,Cycle_1,3672.44,2.709999999999999,9952.33,4,-0.98%,12357.22,11240.57,4.36%
2023-09-21,Cycle_2,3672.44,5.49,20161.72,0,0.00%,23472.11,22749.47,8.29%
2023-09-21,Cycle_3,3672.44,7.94,29159.21,84,-4.84%,33049.61,33049.61,8.66%
2023-09-21,Cycle_4,3672.44,9.53,34998.40,160,-12.48%,39987.24,39987.24,12.48%
2023-09-22,Cycle_1,3738.93,2.709999999999999,10132.51,5,0.81%,12357.22,11240.57,4.36%
2023-09-22,Cycle_2,3738.93,5.49,20526.74,1,1.81%,23472.11,22749.47,8.29%
2023-09-22,Cycle_3,3738.93,7.94,29687.13,85,-3.11%,33049.61,33049.61,8.66%
2023-09-22,Cycle_4,3738.93,9.53,35632.03,161,-10.89%,39987.24,39987.24,12.48%
2023-09-25,Cycle_1,3714.60,2.709999999999999,10066.58,6,0.16%,12357.22,11240.57,4.36%
2023-09-25,Cycle_2,3714.60,5.49,20393.17,2,1.15%,23472.11,22749.47,8.29%
2023-09-25,Cycle_3,3714.60,7.94,29493.95,86,-3.74%,33049.61,33049.61,8.66%
2023-09-25,Cycle_4,3714.60,9.53,35400.17,162,-11.47%,39987.24,39987.24,12.48%
2023-09-26,Cycle_1,3692.89,2.709999999999999,10007.74,7,-0.43%,12357.22,11240.57,4.36%
2023-09-26,Cycle_2,3692.89,5.49,20273.98,3,0.56%,23472.11,22749.47,8.29%
2023-09-26,Cycle_3,3692.89,7.94,29321.57,87,-4.31%,33049.61,33049.61,8.66%
2023-09-26,Cycle_4,3692.89,9.53,35193.27,163,-11.99%,39987.24,39987.24,12.48%
2023-09-27,Cycle_1,3700.49,2.709999999999999,10028.34,8,-0.22%,12357.22,11240.57,4.36%
2023-09-27,Cycle_2,3700.49,5.49,20315.72,4,0.76%,23472.11,22749.47,8.29%
2023-09-27,Cycle_3,3700.49,7.94,29381.93,88,-4.11%,33049.61,33049.61,8.66%
2023-09-27,Cycle_4,3700.49,9.53,35265.72,164,-11.81%,39987.24,39987.24,12.48%
2023-09-28,Cycle_1,3689.52,2.709999999999999,9998.59,9,-0.52%,12357.22,11240.57,4.36%
2023-09-28,Cycle_2,3689.52,5.49,20255.45,5,0.46%,23472.11,22749.47,8.29%
2023-09-28,Cycle_3,3689.52,7.94,29294.77,89,-4.39%,33049.61,33049.61,8.66%
2023-09-28,Cycle_4,3689.52,9.53,35161.10,165,-12.07%,39987.24,39987.24,12.48%
2023-10-09,Cycle_1,3684.73,2.709999999999999,9985.61,10,-0.65%,12357.22,11240.57,4.36%
2023-10-09,Cycle_2,3684.73,5.49,20229.15,6,0.33%,23472.11,22749.47,8.29%
2023-10-09,Cycle_3,3684.73,7.94,29256.73,90,-4.52%,33049.61,33049.61,8.66%
2023-10-09,Cycle_4,3684.73,9.53,35115.45,166,-12.18%,39987.24,39987.24,12.48%
2023-10-10,Cycle_1,3657.13,2.709999999999999,9910.81,11,-1.39%,12357.22,11240.57,4.36%
2023-10-10,Cycle_2,3657.13,5.49,20077.62,7,-0.42%,23472.11,22749.47,8.29%
2023-10-10,Cycle_3,3657.13,7.94,29037.58,91,-5.23%,33049.61,33049.61,9.04%
2023-10-10,Cycle_4,3657.13,9.53,34852.41,167,-12.84%,39987.24,39987.24,12.84%
2023-10-11,Cycle_1,3667.55,2.709999999999999,9939.06,12,-1.11%,12357.22,11240.57,4.36%
2023-10-11,Cycle_2,3667.55,5.49,20134.84,8,-0.13%,23472.11,22749.47,8.29%
2023-10-11,Cycle_3,3667.55,7.94,29120.33,92,-4.96%,33049.61,33049.61,9.04%
2023-10-11,Cycle_4,3667.55,9.53,34951.74,168,-12.59%,39987.24,39987.24,12.84%
2023-10-12,Cycle_1,3702.38,2.709999999999999,10033.46,13,-0.17%,12357.22,11240.57,4.36%
2023-10-12,Cycle_2,3702.38,5.49,20326.08,9,0.82%,23472.11,22749.47,8.29%
2023-10-12,Cycle_3,3702.38,7.94,29396.92,93,-4.06%,33049.61,33049.61,9.04%
2023-10-12,Cycle_4,3702.38,9.53,35283.70,169,-11.76%,39987.24,39987.24,12.84%
2023-10-13,Cycle_1,3663.41,2.709999999999999,9927.84,14,-1.22%,12357.22,11240.57,4.36%
2023-10-13,Cycle_2,3663.41,5.49,20112.12,10,-0.25%,23472.11,22749.47,8.29%
2023-10-13,Cycle_3,3663.41,7.94,29087.48,94,-5.07%,33049.61,33049.61,9.04%
2023-10-13,Cycle_4,3663.41,9.53,34912.30,170,-12.69%,39987.24,39987.24,12.84%
2023-10-16,Cycle_1,3626.60,2.769999999999999,10045.67,0,0.00%,12574.82,11458.17,4.36%
2023-10-16,Cycle_2,3626.60,5.49,19910.02,11,-1.25%,23472.11,22749.47,8.29%
2023-10-16,Cycle_3,3626.60,7.94,28795.18,95,-6.02%,33049.61,33049.61,9.80%
2023-10-16,Cycle_4,3626.60,9.53,34561.47,171,-13.57%,39987.24,39987.24,13.57%
2023-10-17,Cycle_1,3639.40,2.769999999999999,10081.14,1,0.35%,12574.82,11458.17,4.36%
2023-10-17,Cycle_2,3639.40,5.49,19980.32,12,-0.90%,23472.11,22749.47,8.29%
2023-10-17,Cycle_3,3639.40,7.94,28896.85,96,-5.69%,33049.61,33049.61,9.80%
2023-10-17,Cycle_4,3639.40,9.53,34683.50,172,-13.26%,39987.24,39987.24,13.57%
2023-10-18,Cycle_1,3610.58,2.769999999999999,10001.30,2,-0.44%,12574.82,11458.17,4.36%
2023-10-18,Cycle_2,3610.58,5.49,19822.07,13,-1.68%,23472.11,22749.47,8.29%
2023-10-18,Cycle_3,3610.58,7.94,28667.98,97,-6.44%,33049.61,33049.61,10.20%
2023-10-18,Cycle_4,3610.58,9.53,34408.80,173,-13.95%,39987.24,39987.24,13.95%
2023-10-19,Cycle_1,3533.54,2.829999999999999,9999.93,0,0.00%,12786.83,11670.18,4.36%
2023-10-19,Cycle_2,3533.54,5.49,19399.16,14,-3.78%,23472.11,22749.47,8.29%
2023-10-19,Cycle_3,3533.54,8.72,30812.51,0,0.00%,35805.77,35805.77,10.20%
2023-10-19,Cycle_4,3533.54,9.53,33674.68,174,-15.79%,39987.24,39987.24,15.79%
2023-10-20,Cycle_1,3510.59,2.829999999999999,9934.97,1,-0.65%,12786.83,11670.18,4.36%
2023-10-20,Cycle_2,3510.59,5.720000000000001,20080.57,0,0.00%,24279.54,23556.91,8.29%
2023-10-20,Cycle_3,3510.59,8.72,30612.34,1,-0.65%,35805.77,35805.77,10.20%
2023-10-20,Cycle_4,3510.59,11.95,41951.54,0,0.00%,48482.87,48482.87,15.79%
2023-10-23,Cycle_1,3474.24,2.829999999999999,9832.11,2,-1.68%,12786.83,11670.18,4.36%
2023-10-23,Cycle_2,3474.24,5.720000000000001,19872.67,1,-1.04%,24279.54,23556.91,8.29%
2023-10-23,Cycle_3,3474.24,8.72,30295.41,2,-1.68%,35805.77,35805.77,10.20%
2023-10-23,Cycle_4,3474.24,11.95,41517.21,1,-1.04%,48482.87,48482.87,15.79%
2023-10-24,Cycle_1,3487.13,2.829999999999999,9868.58,3,-1.31%,12786.83,11670.18,4.36%
2023-10-24,Cycle_2,3487.13,5.720000000000001,19946.38,2,-0.67%,24279.54,23556.91,8.29%
2023-10-24,Cycle_3,3487.13,8.72,30407.78,3,-1.31%,35805.77,35805.77,10.20%
2023-10-24,Cycle_4,3487.13,11.95,41671.21,2,-0.67%,48482.87,48482.87,15.79%
2023-10-25,Cycle_1,3504.46,2.829999999999999,9917.62,4,-0.82%,12786.83,11670.18,4.36%
2023-10-25,Cycle_2,3504.46,5.720000000000001,20045.50,3,-0.17%,24279.54,23556.91,8.29%
2023-10-25,Cycle_3,3504.46,8.72,30558.87,4,-0.82%,35805.77,35805.77,10.20%
2023-10-25,Cycle_4,3504.46,11.95,41878.27,3,-0.17%,48482.87,48482.87,15.79%
2023-10-26,Cycle_1,3514.14,2.829999999999999,9945.03,5,-0.55%,12786.83,11670.18,4.36%
2023-10-26,Cycle_2,3514.14,5.720000000000001,20100.91,4,0.10%,24279.54,23556.91,8.29%
2023-10-26,Cycle_3,3514.14,8.72,30643.34,5,-0.55%,35805.77,35805.77,10.20%
2023-10-26,Cycle_4,3514.14,11.95,41994.03,4,0.10%,48482.87,48482.87,15.79%
2023-10-27,Cycle_1,3562.39,2.829999999999999,10081.55,6,0.82%,12786.83,11670.18,4.36%
2023-10-27,Cycle_2,3562.39,5.720000000000001,20376.84,5,1.48%,24279.54,23556.91,8.29%
2023-10-27,Cycle_3,3562.39,8.72,31064.00,6,0.82%,35805.77,35805.77,10.20%
2023-10-27,Cycle_4,3562.39,11.95,42570.50,5,1.48%,48482.87,48482.87,15.79%
2023-10-30,Cycle_1,3583.77,2.829999999999999,10142.07,7,1.42%,12786.83,11670.18,4.36%
2023-10-30,Cycle_2,3583.77,5.720000000000001,20499.17,6,2.08%,24279.54,23556.91,8.29%
2023-10-30,Cycle_3,3583.77,8.72,31250.49,7,1.42%,35805.77,35805.77,10.20%
2023-10-30,Cycle_4,3583.77,11.95,42826.07,6,2.08%,48482.87,48482.87,15.79%
2023-10-31,Cycle_1,3572.51,2.829999999999999,10110.19,8,1.10%,12786.83,11670.18,4.36%
2023-10-31,Cycle_2,3572.51,5.720000000000001,20434.73,7,1.76%,24279.54,23556.91,8.29%
2023-10-31,Cycle_3,3572.51,8.72,31152.25,8,1.10%,35805.77,35805.77,10.20%
2023-10-31,Cycle_4,3572.51,11.95,42691.44,7,1.76%,48482.87,48482.87,15.79%
2023-11-01,Cycle_1,3571.03,2.829999999999999,10106.01,9,1.06%,12786.83,11670.18,4.36%
2023-11-01,Cycle_2,3571.03,5.720000000000001,20426.27,8,1.72%,24279.54,23556.91,8.29%
2023-11-01,Cycle_3,3571.03,8.72,31139.35,9,1.06%,35805.77,35805.77,10.20%
2023-11-01,Cycle_4,3571.03,11.95,42673.77,8,1.72%,48482.87,48482.87,15.79%
2023-11-02,Cycle_1,3554.19,2.829999999999999,10058.35,10,0.58%,12786.83,11670.18,4.36%
2023-11-02,Cycle_2,3554.19,5.720000000000001,20329.96,9,1.24%,24279.54,23556.91,8.29%
2023-11-02,Cycle_3,3554.19,8.72,30992.53,10,0.58%,35805.77,35805.77,10.20%
2023-11-02,Cycle_4,3554.19,11.95,42472.56,9,1.24%,48482.87,48482.87,15.79%
2023-11-03,Cycle_1,3584.14,2.829999999999999,10143.11,11,1.43%,12786.83,11670.18,4.36%
2023-11-03,Cycle_2,3584.14,5.720000000000001,20501.26,10,2.10%,24279.54,23556.91,8.29%
2023-11-03,Cycle_3,3584.14,8.72,31253.67,11,1.43%,35805.77,35805.77,10.20%
2023-11-03,Cycle_4,3584.14,11.95,42830.43,10,2.10%,48482.87,48482.87,15.79%
2023-11-06,Cycle_1,3632.61,2.7799999999999994,10098.65,0,0.00%,12786.83,11488.55,4.36%
2023-11-06,Cycle_2,3632.61,5.720000000000001,20778.52,11,3.48%,24279.54,23556.91,8.29%
2023-11-06,Cycle_3,3632.61,8.72,31676.35,12,2.80%,35805.77,35805.77,10.20%
2023-11-06,Cycle_4,3632.61,11.95,43409.67,11,3.48%,48482.87,48482.87,15.79%
2023-11-07,Cycle_1,3619.76,2.7799999999999994,10062.93,1,-0.35%,12786.83,11488.55,4.36%
2023-11-07,Cycle_2,3619.76,5.720000000000001,20705.02,12,3.11%,24279.54,23556.91,8.29%
2023-11-07,Cycle_3,3619.76,8.72,31564.30,13,2.44%,35805.77,35805.77,10.20%
2023-11-07,Cycle_4,3619.76,11.95,43256.12,12,3.11%,48482.87,48482.87,15.79%
2023-11-08,Cycle_1,3611.07,2.7799999999999994,10038.78,2,-0.59%,12786.83,11488.55,4.36%
2023-11-08,Cycle_2,3611.07,5.720000000000001,20655.33,13,2.86%,24279.54,23556.91,8.29%
2023-11-08,Cycle_3,3611.07,8.72,31488.55,14,2.19%,35805.77,35805.77,10.20%
2023-11-08,Cycle_4,3611.07,11.95,43152.31,13,2.86%,48482.87,48482.87,15.79%
2023-11-09,Cycle_1,3612.83,2.7799999999999994,10043.66,3,-0.54%,12786.83,11488.55,4.36%
2023-11-09,Cycle_2,3612.83,5.720000000000001,20665.37,14,2.91%,24279.54,23556.91,8.29%
2023-11-09,Cycle_3,3612.83,8.72,31503.85,15,2.24%,35805.77,35805.77,10.20%
2023-11-09,Cycle_4,3612.83,11.95,43173.27,14,2.91%,48482.87,48482.87,15.79%
2023-11-10,Cycle_1,3586.49,2.7799999999999994,9970.44,4,-1.27%,12786.83,11488.55,4.36%
2023-11-10,Cycle_2,3586.49,5.720000000000001,20514.72,15,2.16%,24279.54,23556.91,8.29%
2023-11-10,Cycle_3,3586.49,8.72,31274.19,16,1.50%,35805.77,35805.77,10.20%
2023-11-10,Cycle_4,3586.49,11.95,42858.55,15,2.16%,48482.87,48482.87,15.79%
2023-11-13,Cycle_1,3579.41,2.7799999999999994,9950.77,5,-1.46%,12786.83,11488.55,4.36%
2023-11-13,Cycle_2,3579.41,5.720000000000001,20474.25,16,1.96%,24279.54,23556.91,8.29%
2023-11-13,Cycle_3,3579.41,8.72,31212.49,17,1.30%,35805.77,35805.77,10.20%
2023-11-13,Cycle_4,3579.41,11.95,42774.00,16,1.96%,48482.87,48482.87,15.79%
2023-11-14,Cycle_1,3582.06,2.7799999999999994,9958.12,6,-1.39%,12786.83,11488.55,4.36%
2023-11-14,Cycle_2,3582.06,5.720000000000001,20489.37,17,2.04%,24279.54,23556.91,8.29%
2023-11-14,Cycle_3,3582.06,8.72,31235.55,18,1.37%,35805.77,35805.77,10.20%
2023-11-14,Cycle_4,3582.06,11.95,42805.60,17,2.04%,48482.87,48482.87,15.79%
2023-11-15,Cycle_1,3607.25,2.7799999999999994,10028.14,7,-0.70%,12786.83,11488.55,4.36%
2023-11-15,Cycle_2,3607.25,5.720000000000001,20633.44,18,2.75%,24279.54,23556.91,8.29%
2023-11-15,Cycle_3,3607.25,8.72,31455.18,19,2.09%,35805.77,35805.77,10.20%
2023-11-15,Cycle_4,3607.25,11.95,43106.58,18,2.75%,48482.87,48482.87,15.79%
2023-11-16,Cycle_1,3572.36,2.7799999999999994,9931.17,8,-1.66%,12786.83,11488.55,4.36%
2023-11-16,Cycle_2,3572.36,5.720000000000001,20433.92,19,1.76%,24279.54,23556.91,8.29%
2023-11-16,Cycle_3,3572.36,8.72,31151.01,20,1.10%,35805.77,35805.77,10.20%
2023-11-16,Cycle_4,3572.36,11.95,42689.75,19,1.76%,48482.87,48482.87,15.79%
2023-11-17,Cycle_1,3568.07,2.7799999999999994,9919.23,9,-1.78%,12786.83,11488.55,4.36%
2023-11-17,Cycle_2,3568.07,5.720000000000001,20409.35,20,1.64%,24279.54,23556.91,8.29%
2023-11-17,Cycle_3,3568.07,8.72,31113.56,21,0.98%,35805.77,35805.77,10.20%
2023-11-17,Cycle_4,3568.07,11.95,42638.42,20,1.64%,48482.87,48482.87,15.79%
2023-11-20,Cycle_1,3576.32,2.7799999999999994,9942.18,10,-1.55%,12786.83,11488.55,4.36%
