日期,收盘价,估值指标,估值分位点,持仓市值,现金,总资产,仓位比例,目标仓位
2022-03-22,4255.30,11.71,0.2095,89361.30,18509.61,107870.91,0.8284,0.80
2022-03-23,4276.52,11.76,0.2198,89806.92,18509.61,108316.53,0.8291,0.80
2022-03-24,4251.31,11.70,0.2063,89277.51,18509.61,107787.12,0.8283,0.80
2022-03-25,4174.57,11.54,0.1595,87665.97,18509.61,106175.58,0.8257,0.90
2022-03-28,4148.47,11.52,0.1563,91266.34,14380.57,105646.91,0.8639,0.90
2022-03-29,4134.14,11.50,0.1500,90951.08,14380.57,105331.65,0.8635,0.90
2022-03-30,4254.10,11.73,0.2198,93590.20,14380.57,107970.77,0.8668,0.80
2022-03-31,4222.60,11.72,0.2159,88674.60,18615.08,107289.68,0.8265,0.80
2022-04-01,4276.16,11.83,0.2476,89799.36,18615.08,108414.44,0.8283,0.80
2022-04-06,4263.84,11.82,0.2452,89540.64,18615.08,108155.72,0.8279,0.80
2022-04-07,4209.10,11.68,0.2040,88391.10,18615.08,107006.18,0.8260,0.80
2022-04-08,4230.77,11.76,0.2254,88846.17,18615.08,107461.25,0.8268,0.80
2022-04-11,4100.07,11.45,0.1349,86101.47,18615.08,104716.55,0.8222,0.90
2022-04-12,4179.97,11.63,0.1929,91959.34,14511.90,106471.24,0.8637,0.90
2022-04-13,4139.74,11.55,0.1659,91074.28,14511.90,105586.18,0.8626,0.90
2022-04-14,4191.57,11.68,0.2063,92214.54,14511.90,106726.44,0.8640,0.80
2022-04-15,4188.75,11.66,0.2024,87963.75,18674.06,106637.81,0.8249,0.80
2022-04-18,4166.38,11.56,0.1690,87493.98,18674.06,106168.04,0.8241,0.90
2022-04-19,4134.90,11.51,0.1540,90967.80,14511.93,105479.73,0.8624,0.90
2022-04-20,4070.79,11.36,0.1230,89557.38,14511.93,104069.31,0.8606,0.90
2022-04-21,3995.83,11.18,0.1032,91904.09,10462.99,102367.08,0.8978,0.90
2022-04-22,4013.25,11.24,0.1103,92304.75,10462.99,102767.74,0.8982,0.90
2022-04-25,3814.91,10.76,0.0571,87742.93,10462.99,98205.92,0.8935,1.00
2022-04-26,3784.12,10.67,0.0500,94603.00,2817.63,97420.63,0.9711,1.00
2022-04-27,3895.54,10.87,0.0722,97388.50,2817.63,100206.13,0.9719,1.00
2022-04-28,3921.11,10.92,0.0762,98027.75,2817.63,100845.38,0.9721,1.00
2022-04-29,4016.24,11.21,0.1111,100406.00,2817.63,103223.63,0.9727,0.90
2022-05-05,4010.21,11.11,0.0976,96245.04,6812.78,103057.82,0.9339,1.00
2022-05-06,3908.82,10.85,0.0706,97720.50,2883.73,100604.23,0.9713,1.00
2022-05-09,3877.44,10.79,0.0619,96936.00,2883.73,99819.73,0.9711,1.00
2022-05-10,3919.87,10.87,0.0738,97996.75,2883.73,100880.48,0.9714,1.00
2022-05-11,3976.42,10.99,0.0865,99410.50,2883.73,102294.23,0.9718,1.00
2022-05-12,3958.74,10.96,0.0825,98968.50,2883.73,101852.23,0.9717,1.00
2022-05-13,3988.60,11.05,0.0952,99715.00,2883.73,102598.73,0.9719,1.00
2022-05-16,3956.54,10.97,0.0841,98913.50,2883.73,101797.23,0.9717,1.00
2022-05-17,4005.89,11.09,0.1000,100147.25,2883.73,103030.98,0.9720,1.00
2022-05-18,3991.91,11.05,0.0960,99797.75,2883.73,102681.48,0.9719,1.00
2022-05-19,3999.60,11.07,0.0984,99990.00,2883.73,102873.73,0.9720,1.00
2022-05-20,4077.60,11.26,0.1270,101940.00,2883.73,104823.73,0.9725,0.90
2022-05-23,4053.98,11.20,0.1183,97295.52,6964.50,104260.02,0.9332,0.90
2022-05-24,3959.15,10.99,0.0881,95019.60,6964.50,101984.10,0.9317,1.00
2022-05-25,3983.18,11.06,0.0984,99579.50,3004.53,102584.03,0.9707,1.00
2022-05-26,3993.04,11.09,0.1032,99826.00,3004.53,102830.53,0.9708,0.90
2022-05-27,4001.30,11.12,0.1119,96031.20,7027.04,103058.24,0.9318,0.90
2022-05-30,4029.02,11.18,0.1183,96696.48,7027.04,103723.52,0.9323,0.90
2022-05-31,4091.52,11.32,0.1365,98196.48,7027.04,105223.52,0.9332,0.90
2022-06-01,4083.18,11.30,0.1349,97996.32,7027.04,105023.36,0.9331,0.90
2022-06-02,4089.57,11.31,0.1365,98149.68,7027.04,105176.72,0.9332,0.90
2022-06-06,4166.09,11.47,0.1651,99986.16,7027.04,107013.20,0.9343,0.90
2022-06-07,4179.13,11.50,0.1746,100299.12,7027.04,107326.16,0.9345,0.90
2022-06-08,4219.81,11.61,0.2143,101275.44,7027.04,108302.48,0.9351,0.80
2022-06-09,4175.67,11.53,0.1865,87689.07,19661.57,107350.64,0.8168,0.90
2022-06-10,4238.99,11.70,0.2413,97496.77,11369.85,108866.62,0.8956,0.80
2022-06-13,4189.35,11.70,0.2413,87976.35,19758.36,107734.71,0.8166,0.80
2022-06-14,4222.31,11.82,0.2802,88668.51,19758.36,108426.87,0.8178,0.80
2022-06-15,4278.22,11.95,0.3175,89842.62,19758.36,109600.98,0.8197,0.80
2022-06-16,4250.06,11.84,0.2881,89251.26,19758.36,109009.62,0.8187,0.80
2022-06-17,4309.04,11.97,0.3278,90489.84,19758.36,110248.20,0.8208,0.80
2022-06-20,4330.43,11.97,0.3278,90939.03,19758.36,110697.39,0.8215,0.80
2022-06-21,4325.57,11.98,0.3317,90836.97,19758.36,110595.33,0.8213,0.80
2022-06-22,4270.62,11.83,0.2841,89683.02,19758.36,109441.38,0.8195,0.80
2022-06-23,4343.88,12.02,0.3437,91221.48,19758.36,110979.84,0.8220,0.80
2022-06-24,4394.77,12.12,0.3754,92290.17,19758.36,112048.53,0.8237,0.80
2022-06-27,4444.26,12.23,0.3968,93329.46,19758.36,113087.82,0.8253,0.80
2022-06-28,4490.52,12.32,0.4222,94300.92,19758.36,114059.28,0.8268,0.60
2022-06-29,4421.36,12.18,0.3921,70741.76,42120.89,112862.65,0.6268,0.80
2022-06-30,4485.01,12.31,0.4214,89700.20,24447.72,114147.92,0.7858,0.60
2022-07-01,4466.72,12.26,0.4071,71467.52,42404.91,113872.43,0.6276,0.60
2022-07-04,4496.03,12.33,0.4270,71936.48,42404.91,114341.39,0.6291,0.60
2022-07-05,4489.54,12.31,0.4222,71832.64,42404.91,114237.55,0.6288,0.60
2022-07-06,4423.97,12.15,0.3833,70783.52,42404.91,113188.43,0.6254,0.80
2022-07-07,4443.47,12.18,0.3929,88869.40,24702.90,113572.30,0.7825,0.80
2022-07-08,4428.78,12.13,0.3778,88575.60,24702.90,113278.50,0.7819,0.80
2022-07-11,4354.62,11.95,0.3190,87092.40,24702.90,111795.30,0.7790,0.80
2022-07-12,4313.62,11.84,0.2889,86272.40,24702.90,110975.30,0.7774,0.80
2022-07-13,4321.46,11.84,0.2889,86429.20,24702.90,111132.10,0.7777,0.80
2022-07-14,4322.07,11.81,0.2770,86441.40,24702.90,111144.30,0.7777,0.80
2022-07-15,4248.53,11.61,0.2151,84970.60,24702.90,109673.50,0.7748,0.80
2022-07-18,4292.59,11.74,0.2571,85851.80,24702.90,110554.70,0.7766,0.80
2022-07-19,4269.34,11.70,0.2421,85386.80,24702.90,110089.70,0.7756,0.80
2022-07-20,4283.80,11.75,0.2595,85676.00,24702.90,110378.90,0.7762,0.80
2022-07-21,4236.06,11.62,0.2198,84721.20,24702.90,109424.10,0.7742,0.80
2022-07-22,4238.23,11.63,0.2230,84764.60,24702.90,109467.50,0.7743,0.80
2022-07-25,4212.64,11.58,0.2008,84252.80,24702.90,108955.70,0.7733,0.80
2022-07-26,4245.98,11.65,0.2325,84919.60,24702.90,109622.50,0.7747,0.80
2022-07-27,4225.04,11.58,0.2008,84500.80,24702.90,109203.70,0.7738,0.80
2022-07-28,4225.67,11.58,0.2008,84513.40,24702.90,109216.30,0.7738,0.80
2022-07-29,4170.10,11.44,0.1571,83402.00,24702.90,108104.90,0.7715,0.90
2022-08-01,4188.68,11.48,0.1690,96339.64,12220.33,108559.97,0.8874,0.90
2022-08-02,4107.02,11.28,0.1333,94461.46,12220.33,106681.79,0.8855,0.90
2022-08-03,4066.98,11.18,0.1183,93540.54,12220.33,105760.87,0.8845,0.90
2022-08-04,4101.54,11.28,0.1341,94335.42,12220.33,106555.75,0.8853,0.90
2022-08-05,4156.91,11.41,0.1556,95608.93,12220.33,107829.26,0.8867,0.90
2022-08-08,4148.07,11.39,0.1524,95405.61,12220.33,107625.94,0.8865,0.90
2022-08-09,4156.29,11.41,0.1563,95594.67,12220.33,107815.00,0.8867,0.90
2022-08-10,4109.74,11.30,0.1373,94524.02,12220.33,106744.35,0.8855,0.90
2022-08-11,4193.54,11.52,0.1905,96451.42,12220.33,108671.75,0.8875,0.90
2022-08-12,4191.15,11.50,0.1817,96396.45,12220.33,108616.78,0.8875,0.90
2022-08-15,4185.68,11.47,0.1714,96270.64,12220.33,108490.97,0.8874,0.90
2022-08-16,4177.84,11.43,0.1619,96090.32,12220.33,108310.65,0.8872,0.90
2022-08-17,4216.96,11.53,0.1968,96990.08,12220.33,109210.41,0.8881,0.90
2022-08-18,4180.10,11.43,0.1619,96142.30,12220.33,108362.63,0.8872,0.90
2022-08-19,4151.07,11.38,0.1516,95474.61,12220.33,107694.94,0.8865,0.90
2022-08-22,4181.40,11.45,0.1667,96172.20,12220.33,108392.53,0.8873,0.90
2022-08-23,4161.08,11.39,0.1540,95704.84,12220.33,107925.17,0.8868,0.90
2022-08-24,4082.42,11.18,0.1183,93895.66,12220.33,106115.99,0.8848,0.90
2022-08-25,4116.24,11.29,0.1373,94673.52,12220.33,106893.85,0.8857,0.90
2022-08-26,4107.55,11.21,0.1262,94473.65,12220.33,106693.98,0.8855,0.90
2022-08-29,4089.52,11.11,0.1079,94058.96,12220.33,106279.29,0.8850,0.90
2022-08-30,4075.79,11.10,0.1056,93743.17,12220.33,105963.50,0.8847,0.90
2022-08-31,4078.84,11.02,0.0913,93813.32,12220.33,106033.65,0.8848,1.00
2022-09-01,4043.74,10.95,0.0825,101093.50,4087.54,105181.04,0.9611,1.00
2022-09-02,4023.61,10.89,0.0778,104613.86,32.50,104646.36,0.9997,1.00
2022-09-05,4015.43,10.90,0.0794,104401.18,32.50,104433.68,0.9997,1.00
2022-09-06,4052.28,10.98,0.0889,105359.28,32.50,105391.78,0.9997,1.00
2022-09-07,4054.98,10.99,0.0913,105429.48,32.50,105461.98,0.9997,1.00
2022-09-08,4037.68,10.96,0.0849,104979.68,32.50,105012.18,0.9997,1.00
2022-09-09,4093.79,11.10,0.1111,106438.54,32.50,106471.04,0.9997,0.90
2022-09-13,4111.11,11.13,0.1214,98666.64,8256.11,106922.75,0.9228,0.90
2022-09-14,4065.36,11.02,0.0960,97568.64,8256.11,105824.75,0.9220,1.00
2022-09-15,4027.12,10.95,0.0841,104705.12,98.40,104803.52,0.9991,1.00
2022-09-16,3932.68,10.70,0.0540,102249.68,98.40,102348.08,0.9990,1.00
2022-09-19,3928.00,10.70,0.0540,102128.00,98.40,102226.40,0.9990,1.00
2022-09-20,3932.84,10.70,0.0540,102253.84,98.40,102352.24,0.9990,1.00
2022-09-21,3903.73,10.65,0.0460,101496.98,98.40,101595.38,0.9990,1.00
2022-09-22,3869.34,10.59,0.0365,100602.84,98.40,100701.24,0.9990,1.00
2022-09-23,3856.02,10.60,0.0397,100256.52,98.40,100354.92,0.9990,1.00
2022-09-26,3836.68,10.51,0.0310,99753.68,98.40,99852.08,0.9990,1.00
2022-09-27,3892.30,10.64,0.0476,101199.80,98.40,101298.20,0.9990,1.00
2022-09-28,3828.71,10.51,0.0310,99546.46,98.40,99644.86,0.9990,1.00
2022-09-29,3827.14,10.50,0.0286,99505.64,98.40,99604.04,0.9990,1.00
2022-09-30,3804.89,10.47,0.0278,98927.14,98.40,99025.54,0.9990,1.00
2022-10-10,3720.94,10.29,0.0119,96744.44,98.40,96842.84,0.9990,1.00
2022-10-11,3727.69,10.30,0.0135,96919.94,98.40,97018.34,0.9990,1.00
2022-10-12,3784.31,10.43,0.0230,98392.06,98.40,98490.46,0.9990,1.00
2022-10-13,3752.67,10.34,0.0151,97569.42,98.40,97667.82,0.9990,1.00
2022-10-14,3842.47,10.52,0.0373,99904.22,98.40,100002.62,0.9990,1.00
2022-10-17,3846.41,10.51,0.0357,100006.66,98.40,100105.06,0.9990,1.00
2022-10-18,3838.27,10.48,0.0325,99795.02,98.40,99893.42,0.9990,1.00
2022-10-19,3776.53,10.34,0.0151,98189.78,98.40,98288.18,0.9990,1.00
2022-10-20,3754.93,10.30,0.0135,97628.18,98.40,97726.58,0.9990,1.00
2022-10-21,3742.89,10.25,0.0103,97315.14,98.40,97413.54,0.9990,1.00
2022-10-24,3633.37,9.98,0.0016,94467.62,98.40,94566.02,0.9990,1.00
2022-10-25,3627.45,9.97,0.0016,94313.70,98.40,94412.10,0.9990,1.00
2022-10-26,3656.90,10.04,0.0040,95079.40,98.40,95177.80,0.9990,1.00
2022-10-27,3631.14,10.00,0.0032,94409.64,98.40,94508.04,0.9990,1.00
2022-10-28,3541.33,9.73,0.0000,92074.58,98.40,92172.98,0.9989,1.00
2022-10-31,3508.70,9.61,0.0000,91226.20,98.40,91324.60,0.9989,1.00
2022-11-01,3634.17,9.89,0.0016,94488.42,98.40,94586.82,0.9990,1.00
2022-11-02,3677.81,9.99,0.0056,95623.06,98.40,95721.46,0.9990,1.00
2022-11-03,3647.90,9.92,0.0024,94845.40,98.40,94943.80,0.9990,1.00
2022-11-04,3767.17,10.20,0.0159,97946.42,98.40,98044.82,0.9990,1.00
2022-11-07,3775.30,10.22,0.0175,98157.80,98.40,98256.20,0.9990,1.00
2022-11-08,3749.33,10.17,0.0143,97482.58,98.40,97580.98,0.9990,1.00
2022-11-09,3714.27,10.08,0.0103,96571.02,98.40,96669.42,0.9990,1.00
2022-11-10,3685.69,10.03,0.0079,95827.94,98.40,95926.34,0.9990,1.00
2022-11-11,3788.44,10.28,0.0238,98499.44,98.40,98597.84,0.9990,1.00
2022-11-14,3794.02,10.29,0.0246,98644.52,98.40,98742.92,0.9990,1.00
2022-11-15,3865.97,10.45,0.0421,100515.22,98.40,100613.62,0.9990,1.00
2022-11-16,3834.39,10.38,0.0373,99694.14,98.40,99792.54,0.9990,1.00
2022-11-17,3818.66,10.33,0.0286,99285.16,98.40,99383.56,0.9990,1.00
2022-11-18,3801.57,10.30,0.0270,98840.82,98.40,98939.22,0.9990,1.00
2022-11-21,3769.13,10.22,0.0198,97997.38,98.40,98095.78,0.9990,1.00
2022-11-22,3769.57,10.28,0.0246,98008.82,98.40,98107.22,0.9990,1.00
2022-11-23,3773.53,10.31,0.0310,98111.78,98.40,98210.18,0.9990,1.00
2022-11-24,3756.81,10.26,0.0238,97677.06,98.40,97775.46,0.9990,1.00
2022-11-25,3775.78,10.37,0.0405,98170.28,98.40,98268.68,0.9990,1.00
2022-11-28,3733.24,10.25,0.0222,97064.24,98.40,97162.64,0.9990,1.00
2022-11-29,3848.42,10.54,0.0635,100058.92,98.40,100157.32,0.9990,1.00
2022-11-30,3853.04,10.57,0.0667,100179.04,98.40,100277.44,0.9990,1.00
2022-12-01,3894.77,10.64,0.0802,101264.02,98.40,101362.42,0.9990,1.00
2022-12-02,3870.95,10.57,0.0667,100644.70,98.40,100743.10,0.9990,1.00
2022-12-05,3946.88,10.81,0.1048,102618.88,98.40,102717.28,0.9990,0.90
2022-12-06,3968.20,10.86,0.1143,95236.80,7956.03,103192.83,0.9229,0.90
2022-12-07,3958.44,10.80,0.1040,95002.56,7956.03,102958.59,0.9227,0.90
2022-12-08,3959.18,10.80,0.1040,95020.32,7956.03,102976.35,0.9227,0.90
2022-12-09,3998.24,10.88,0.1198,95957.76,7956.03,103913.79,0.9234,0.90
2022-12-12,3953.44,10.80,0.1040,94882.56,7956.03,102838.59,0.9226,0.90
2022-12-13,3945.68,10.80,0.1040,94696.32,7956.03,102652.35,0.9225,0.90
2022-12-14,3954.89,10.81,0.1079,94917.36,7956.03,102873.39,0.9227,0.90
2022-12-15,3951.99,10.79,0.1024,94847.76,7956.03,102803.79,0.9226,0.90
2022-12-16,3954.23,10.81,0.1087,94901.52,7956.03,102857.55,0.9227,0.90
2022-12-19,3893.22,10.63,0.0794,93437.28,7956.03,101393.31,0.9215,1.00
2022-12-20,3829.02,10.48,0.0556,99554.52,193.18,99747.70,0.9981,1.00
2022-12-21,3830.54,10.49,0.0571,99594.04,193.18,99787.22,0.9981,1.00
2022-12-22,3836.03,10.51,0.0611,99736.78,193.18,99929.96,0.9981,1.00
2022-12-23,3828.22,10.50,0.0579,99533.72,193.18,99726.90,0.9981,1.00
2022-12-26,3843.49,10.52,0.0651,99930.74,193.18,100123.92,0.9981,1.00
2022-12-27,3887.85,10.64,0.0857,101084.10,193.18,101277.28,0.9981,1.00
2022-12-28,3871.26,10.62,0.0817,100652.76,193.18,100845.94,0.9981,1.00
2022-12-29,3856.70,10.56,0.0706,100274.20,193.18,100467.38,0.9981,1.00
2022-12-30,3871.63,10.59,0.0754,100662.38,193.18,100855.56,0.9981,1.00
2023-01-03,3887.90,10.65,0.0913,101085.40,193.18,101278.58,0.9981,1.00
2023-01-04,3892.95,10.69,0.0992,101216.70,193.18,101409.88,0.9981,1.00
2023-01-05,3968.58,10.85,0.1278,103183.08,193.18,103376.26,0.9981,0.90
2023-01-06,3980.89,10.89,0.1365,95541.36,8131.88,103673.24,0.9216,0.90
2023-01-09,4013.12,10.96,0.1452,96314.88,8131.88,104446.76,0.9221,0.90
2023-01-10,4017.47,10.95,0.1437,96419.28,8131.88,104551.16,0.9222,0.90
2023-01-11,4010.03,10.96,0.1460,96240.72,8131.88,104372.60,0.9221,0.90
2023-01-12,4017.87,10.99,0.1548,96428.88,8131.88,104560.76,0.9222,0.90
2023-01-13,4074.38,11.13,0.1857,97785.12,8131.88,105917.00,0.9232,0.90
2023-01-16,4137.96,11.23,0.2024,99311.04,8131.88,107442.92,0.9243,0.80
2023-01-17,4137.24,11.20,0.1976,86882.04,20547.78,107429.82,0.8087,0.90
2023-01-18,4130.31,11.20,0.1976,94997.13,12267.17,107264.30,0.8856,0.90
2023-01-19,4156.01,11.25,0.2079,95588.23,12267.17,107855.40,0.8863,0.80
2023-01-20,4181.53,11.33,0.2214,87812.13,20600.43,108412.56,0.8100,0.80
2023-01-30,4201.35,11.35,0.2270,88228.35,20600.43,108828.78,0.8107,0.80
2023-01-31,4156.86,11.26,0.2111,87294.06,20600.43,107894.49,0.8091,0.80
2023-02-01,4195.93,11.36,0.2302,88114.53,20600.43,108714.96,0.8105,0.80
2023-02-02,4181.15,11.33,0.2222,87804.15,20600.43,108404.58,0.8100,0.80
2023-02-03,4141.63,11.24,0.2063,86974.23,20600.43,107574.66,0.8085,0.80
2023-02-06,4086.88,11.12,0.1841,85824.48,20600.43,106424.91,0.8064,0.90
2023-02-07,4094.23,11.13,0.1865,94167.29,12403.40,106570.69,0.8836,0.90
2023-02-08,4076.14,11.08,0.1722,93751.22,12403.40,106154.62,0.8832,0.90
2023-02-09,4130.86,11.22,0.2056,95009.78,12403.40,107413.18,0.8845,0.80
2023-02-10,4106.31,11.17,0.1929,86232.51,20651.19,106883.70,0.8068,0.90
2023-02-13,4143.57,11.24,0.2103,95302.11,12453.02,107755.13,0.8844,0.80
2023-02-14,4145.29,11.26,0.2167,87051.09,20755.10,107806.19,0.8075,0.80
2023-02-15,4123.69,11.21,0.2048,86597.49,20755.10,107352.59,0.8067,0.80
2023-02-16,4093.49,11.16,0.1921,85963.29,20755.10,106718.39,0.8055,0.90
2023-02-17,4034.51,11.03,0.1619,92793.73,12582.25,105375.98,0.8806,0.90
2023-02-20,4133.49,11.31,0.2286,95070.27,12582.25,107652.52,0.8831,0.80
2023-02-21,4144.35,11.34,0.2341,87031.35,20841.96,107873.31,0.8068,0.80
2023-02-22,4106.95,11.24,0.2127,86245.95,20841.96,107087.91,0.8054,0.80
2023-02-23,4103.65,11.23,0.2103,86176.65,20841.96,107018.61,0.8052,0.80
2023-02-24,4061.05,11.12,0.1857,85282.05,20841.96,106124.01,0.8036,0.90
2023-02-27,4043.84,11.09,0.1746,93008.32,12760.64,105768.96,0.8794,0.90
2023-02-28,4069.46,11.17,0.1960,93597.58,12760.64,106358.22,0.8800,0.90
2023-03-01,4126.94,11.34,0.2381,94919.62,12760.64,107680.26,0.8815,0.80
2023-03-02,4117.74,11.33,0.2357,86472.54,21000.20,107472.74,0.8046,0.80
2023-03-03,4130.55,11.42,0.2611,86741.55,21000.20,107741.75,0.8051,0.80
2023-03-06,4109.01,11.37,0.2492,86289.21,21000.20,107289.41,0.8043,0.80
2023-03-07,4048.85,11.25,0.2198,85025.85,21000.20,106026.05,0.8019,0.80
2023-03-08,4034.11,11.22,0.2111,84716.31,21000.20,105716.51,0.8014,0.80
2023-03-09,4019.85,11.20,0.2048,84416.85,21000.20,105417.05,0.8008,0.80
2023-03-10,3967.14,11.03,0.1619,83309.94,21000.20,104310.14,0.7987,0.90
2023-03-13,4008.69,11.20,0.2056,92199.87,13074.53,105274.40,0.8758,0.80
2023-03-14,3984.70,11.12,0.1873,87663.40,17074.21,104737.61,0.8370,0.90
2023-03-15,3986.90,11.16,0.1960,91698.70,13062.17,104760.87,0.8753,0.90
2023-03-16,3939.15,11.10,0.1786,90600.45,13062.17,103662.62,0.8740,0.90
2023-03-17,3958.82,11.18,0.2024,91052.86,13062.17,104115.03,0.8745,0.80
2023-03-20,3939.08,11.10,0.1786,86659.76,17024.63,103684.39,0.8358,0.90
2023-03-21,3982.38,11.17,0.2000,91594.74,13076.27,104671.01,0.8751,0.90
2023-03-22,3999.44,11.23,0.2206,91987.12,13076.27,105063.39,0.8755,0.80
2023-03-23,4039.09,11.34,0.2484,88859.98,17062.06,105922.04,0.8389,0.80
2023-03-24,4027.05,11.27,0.2349,84568.05,21097.02,105665.07,0.8003,0.80
2023-03-27,4012.48,11.19,0.2087,84262.08,21097.02,105359.10,0.7998,0.80
2023-03-28,3999.51,11.20,0.2111,83989.71,21097.02,105086.73,0.7992,0.80
2023-03-29,4006.14,11.20,0.2111,84128.94,21097.02,105225.96,0.7995,0.80
2023-03-30,4038.53,11.27,0.2373,84809.13,21097.02,105906.15,0.8008,0.80
2023-03-31,4050.93,11.27,0.2373,85069.53,21097.02,106166.55,0.8013,0.80
2023-04-03,4090.57,11.38,0.2667,85901.97,21097.02,106998.99,0.8028,0.80
2023-04-04,4103.11,11.48,0.2960,86165.31,21097.02,107262.33,0.8033,0.80
2023-04-06,4096.64,11.47,0.2921,86029.44,21097.02,107126.46,0.8031,0.80
2023-04-07,4123.28,11.52,0.3143,86588.88,21097.02,107685.90,0.8041,0.80
2023-04-10,4104.81,11.50,0.3048,86201.01,21097.02,107298.03,0.8034,0.80
2023-04-11,4100.15,11.48,0.2968,86103.15,21097.02,107200.17,0.8032,0.80
2023-04-12,4097.29,11.52,0.3159,86043.09,21097.02,107140.11,0.8031,0.80
2023-04-13,4068.98,11.47,0.2921,85448.58,21097.02,106545.60,0.8020,0.80
2023-04-14,4092.00,11.56,0.3317,85932.00,21097.02,107029.02,0.8029,0.80
2023-04-17,4149.38,11.78,0.4119,87136.98,21097.02,108234.00,0.8051,0.60
2023-04-18,4162.03,11.89,0.4492,66592.48,41792.54,108385.02,0.6144,0.60
2023-04-19,4124.56,11.79,0.4159,65992.96,41792.54,107785.50,0.6123,0.60
2023-04-20,4113.02,11.79,0.4159,65808.32,41792.54,107600.86,0.6116,0.60
2023-04-21,4032.57,11.56,0.3317,64521.12,41792.54,106313.66,0.6069,0.80
2023-04-24,3982.64,11.48,0.2976,83635.44,21635.03,105270.47,0.7945,0.80
2023-04-25,3962.67,11.44,0.2825,83216.07,21635.03,104851.10,0.7937,0.80
2023-04-26,3959.23,11.39,0.2698,83143.83,21635.03,104778.86,0.7935,0.80
2023-04-27,3988.42,11.42,0.2786,83756.82,21635.03,105391.85,0.7947,0.80
2023-04-28,4029.09,11.47,0.2944,84610.89,21635.03,106245.92,0.7964,0.80
2023-05-04,4030.25,11.56,0.3357,84635.25,21635.03,106270.28,0.7964,0.80
2023-05-05,4016.88,11.53,0.3262,84354.48,21635.03,105989.51,0.7959,0.80
2023-05-08,4062.66,11.80,0.4278,85315.86,21635.03,106950.89,0.7977,0.60
2023-05-09,4027.88,11.67,0.3817,64446.08,41961.21,106407.29,0.6057,0.80
2023-05-10,3996.87,11.50,0.3103,83934.27,21870.51,105804.78,0.7933,0.80
2023-05-11,3990.66,11.45,0.2865,83803.86,21870.51,105674.37,0.7930,0.80
2023-05-12,3937.76,11.31,0.2468,82692.96,21870.51,104563.47,0.7908,0.80
2023-05-15,3998.89,11.47,0.2960,83976.69,21870.51,105847.20,0.7934,0.80
2023-05-16,3978.21,11.40,0.2738,83542.41,21870.51,105412.92,0.7925,0.80
2023-05-17,3960.17,11.32,0.2500,83163.57,21870.51,105034.08,0.7918,0.80
2023-05-18,3956.07,11.38,0.2683,83077.47,21870.51,104947.98,0.7916,0.80
2023-05-19,3944.54,11.32,0.2500,82835.34,21870.51,104705.85,0.7911,0.80
2023-05-22,3969.33,11.38,0.2690,83355.93,21870.51,105226.44,0.7922,0.80
2023-05-23,3913.19,11.19,0.2087,82176.99,21870.51,104047.50,0.7898,0.80
2023-05-24,3859.09,11.00,0.1595,81040.89,21870.51,102911.40,0.7875,0.90
2023-05-25,3850.50,10.97,0.1500,92412.00,10315.70,102727.70,0.8996,0.90
2023-05-26,3850.95,11.00,0.1603,92422.80,10315.70,102738.50,0.8996,0.90
2023-05-29,3833.94,11.02,0.1619,92014.56,10315.70,102330.26,0.8992,0.90
2023-05-30,3837.75,11.03,0.1651,92106.00,10315.70,102421.70,0.8993,0.90
2023-05-31,3798.54,10.93,0.1413,91164.96,10315.70,101480.66,0.8983,0.90
2023-06-01,3806.87,10.97,0.1508,91364.88,10315.70,101680.58,0.8985,0.90
2023-06-02,3861.83,11.08,0.1794,92683.92,10315.70,102999.62,0.8998,0.90
2023-06-05,3844.25,11.07,0.1770,92262.00,10315.70,102577.70,0.8994,0.90
2023-06-06,3808.16,11.00,0.1619,91395.84,10315.70,101711.54,0.8986,0.90
2023-06-07,3789.34,10.96,0.1468,90944.16,10315.70,101259.86,0.8981,0.90
2023-06-08,3820.19,11.08,0.1817,91684.56,10315.70,102000.26,0.8989,0.90
2023-06-09,3836.70,11.14,0.2063,92080.80,10315.70,102396.50,0.8993,0.80
2023-06-12,3844.43,11.10,0.1881,84577.46,17969.98,102547.44,0.8248,0.90
2023-06-13,3864.91,11.12,0.1992,92757.84,10293.33,103051.17,0.9001,0.90
2023-06-14,3864.02,11.08,0.1817,92736.48,10293.33,103029.81,0.9001,0.90
2023-06-15,3925.50,11.22,0.2341,94212.00,10293.33,104505.33,0.9015,0.80
2023-06-16,3963.35,11.29,0.2571,87193.70,18157.36,105351.06,0.8276,0.80
2023-06-19,3930.91,11.20,0.2246,86480.02,18157.36,104637.38,0.8265,0.80
2023-06-20,3924.24,11.14,0.2087,86333.28,18157.36,104490.64,0.8262,0.80
2023-06-21,3864.03,11.00,0.1627,85008.66,18157.36,103166.02,0.8240,0.90
2023-06-26,3809.70,10.86,0.1302,91432.80,10490.10,101922.90,0.8971,0.90
2023-06-27,3845.43,10.98,0.1563,92290.32,10490.10,102780.42,0.8979,0.90
2023-06-28,3840.80,10.96,0.1476,92179.20,10490.10,102669.30,0.8978,0.90
2023-06-29,3821.84,10.92,0.1405,91724.16,10490.10,102214.26,0.8974,0.90
2023-06-30,3842.45,10.97,0.1540,92218.80,10490.10,102708.90,0.8979,0.90
2023-07-03,3892.88,11.13,0.2095,93429.12,10490.10,103919.22,0.8991,0.80
