日期,操作类型,成交价格,数量,金额,当前估值,估值分位点,目标仓位,手续费
2022-03-09,买入,4280.98,7,29966.86,11.71,28.78%,0.30,1.50
2022-03-15,买入,4125.49,9,37129.41,10.98,19.40%,0.70,1.86
2022-03-16,买入,4053.10,8,32424.80,11.38,8.32%,1.00,1.62
2024-10-09,卖出,4168.84,-11,45613.82,12.38,77.08%,0.50,2.29
