日期,收盘价,估值指标,估值分位点,持仓市值,现金,总资产,仓位比例,目标仓位
2020-05-06,3936.25,11.80,0.6000,51171.25,47874.89,99046.14,0.5166,0.50
2020-05-07,3924.89,11.76,0.5432,51023.57,47874.89,98898.46,0.5159,0.50
2020-05-08,3963.62,11.86,0.6098,51527.06,47874.89,99401.95,0.5184,0.20
2020-05-11,3960.18,11.87,0.6145,23761.08,75696.82,99457.90,0.2389,0.20
2020-05-12,3960.24,11.85,0.5952,23761.44,75696.82,99458.26,0.2389,0.50
2020-05-13,3968.25,11.87,0.6118,47619.00,52015.80,99634.80,0.4779,0.20
2020-05-14,3925.22,11.75,0.5116,23551.32,75727.81,99279.13,0.2372,0.50
2020-05-15,3912.82,11.72,0.5057,46953.84,52079.85,99033.69,0.4741,0.50
2020-05-18,3922.91,11.75,0.5114,47074.92,52079.85,99154.77,0.4748,0.50
2020-05-19,3956.25,11.84,0.5955,47475.00,52079.85,99554.85,0.4769,0.50
2020-05-20,3935.22,11.79,0.5778,47222.64,52079.85,99302.49,0.4755,0.50
2020-05-21,3913.79,11.73,0.4945,46965.48,52079.85,99045.33,0.4742,0.50
2020-05-22,3824.06,11.49,0.3913,45888.72,52079.85,97968.57,0.4684,0.70
2020-05-25,3829.32,11.50,0.3978,65098.44,32937.29,98035.73,0.6640,0.70
2020-05-26,3872.77,11.60,0.4468,65837.09,32937.29,98774.38,0.6665,0.50
2020-05-27,3845.61,11.55,0.4000,49992.93,48431.32,98424.25,0.5079,0.70
2020-05-28,3856.63,11.59,0.4375,65562.71,33036.59,98599.30,0.6649,0.50
2020-05-29,3867.02,11.60,0.4536,50271.26,48389.34,98660.60,0.5095,0.50
2020-06-01,3971.34,11.86,0.6429,51627.42,48389.34,100016.76,0.5162,0.20
2020-06-02,3983.57,11.91,0.6869,23901.42,76177.60,100079.02,0.2388,0.20
2020-06-03,3983.65,11.92,0.7000,23901.90,76177.60,100079.50,0.2388,0.20
2020-06-04,3982.19,11.89,0.6733,23893.14,76177.60,100070.74,0.2388,0.20
2020-06-05,4001.25,11.95,0.7157,24007.50,76177.60,100185.10,0.2396,0.20
2020-06-08,4021.95,12.00,0.7670,24131.70,76177.60,100309.30,0.2406,0.20
2020-06-09,4047.03,12.08,0.7981,20235.15,80204.96,100440.11,0.2015,0.20
2020-06-10,4039.71,12.04,0.7810,20198.55,80204.96,100403.51,0.2012,0.20
2020-06-11,3995.88,11.92,0.6698,19979.40,80204.96,100184.36,0.1994,0.20
2020-06-12,4003.08,11.93,0.6822,20015.40,80204.96,100220.36,0.1997,0.20
2020-06-15,3954.99,11.92,0.6574,19774.95,80204.96,99979.91,0.1978,0.20
2020-06-16,4014.57,12.07,0.7890,20072.85,80204.96,100277.81,0.2002,0.20
2020-06-17,4017.59,12.07,0.7818,20087.95,80204.96,100292.91,0.2003,0.20
2020-06-18,4044.38,12.13,0.8198,20221.90,80204.96,100426.86,0.2014,0.00
2020-06-19,4098.71,12.27,0.8661,0.00,100439.20,100439.20,0.0000,0.00
2020-06-22,4102.05,12.27,0.8584,0.00,100439.20,100439.20,0.0000,0.00
2020-06-23,4121.79,12.30,0.8772,0.00,100439.20,100439.20,0.0000,0.00
2020-06-24,4138.99,12.37,0.9043,0.00,100439.20,100439.20,0.0000,0.00
2020-06-29,4109.72,12.29,0.8621,0.00,100439.20,100439.20,0.0000,0.00
2020-06-30,4163.96,12.38,0.9060,0.00,100439.20,100439.20,0.0000,0.00
2020-07-01,4247.78,12.61,0.9915,0.00,100439.20,100439.20,0.0000,0.00
2020-07-02,4335.84,12.90,0.9916,0.00,100439.20,100439.20,0.0000,0.00
2020-07-03,4419.60,13.19,0.9917,0.00,100439.20,100439.20,0.0000,0.00
2020-07-06,4670.09,14.00,0.9917,0.00,100439.20,100439.20,0.0000,0.00
2020-07-07,4698.13,14.05,0.9918,0.00,100439.20,100439.20,0.0000,0.00
2020-07-08,4774.00,14.25,0.9919,0.00,100439.20,100439.20,0.0000,0.00
2020-07-09,4840.77,14.41,0.9919,0.00,100439.20,100439.20,0.0000,0.00
2020-07-10,4753.13,14.05,0.9680,0.00,100439.20,100439.20,0.0000,0.00
2020-07-13,4852.96,14.28,0.9841,0.00,100439.20,100439.20,0.0000,0.00
2020-07-14,4806.69,14.15,0.9685,0.00,100439.20,100439.20,0.0000,0.00
2020-07-15,4744.47,13.94,0.9375,0.00,100439.20,100439.20,0.0000,0.00
2020-07-16,4516.25,13.34,0.9302,0.00,100439.20,100439.20,0.0000,0.00
2020-07-17,4544.70,13.39,0.9308,0.00,100439.20,100439.20,0.0000,0.00
2020-07-20,4680.30,13.76,0.9313,0.00,100439.20,100439.20,0.0000,0.00
2020-07-21,4691.04,13.78,0.9318,0.00,100439.20,100439.20,0.0000,0.00
2020-07-22,4714.45,13.82,0.9323,0.00,100439.20,100439.20,0.0000,0.00
2020-07-23,4712.44,13.78,0.9179,0.00,100439.20,100439.20,0.0000,0.00
2020-07-24,4505.59,13.23,0.8889,0.00,100439.20,100439.20,0.0000,0.00
2020-07-27,4528.45,13.29,0.8897,0.00,100439.20,100439.20,0.0000,0.00
2020-07-28,4568.26,13.38,0.8978,0.00,100439.20,100439.20,0.0000,0.00
2020-07-29,4679.01,13.67,0.9058,0.00,100439.20,100439.20,0.0000,0.00
2020-07-30,4656.15,13.58,0.8993,0.00,100439.20,100439.20,0.0000,0.00
2020-07-31,4695.05,13.67,0.9000,0.00,100439.20,100439.20,0.0000,0.00
2020-08-03,4771.31,13.87,0.9362,0.00,100439.20,100439.20,0.0000,0.00
2020-08-04,4775.80,13.92,0.9366,0.00,100439.20,100439.20,0.0000,0.00
2020-08-05,4777.11,13.90,0.9301,0.00,100439.20,100439.20,0.0000,0.00
2020-08-06,4762.76,13.89,0.9236,0.00,100439.20,100439.20,0.0000,0.00
2020-08-07,4707.93,13.75,0.8828,0.00,100439.20,100439.20,0.0000,0.00
2020-08-10,4724.87,13.84,0.9110,0.00,100439.20,100439.20,0.0000,0.00
2020-08-11,4681.78,13.73,0.8707,0.00,100439.20,100439.20,0.0000,0.00
2020-08-12,4647.64,13.64,0.8514,0.00,100439.20,100439.20,0.0000,0.00
2020-08-13,4635.71,13.60,0.8456,0.00,100439.20,100439.20,0.0000,0.00
2020-08-14,4704.63,13.81,0.9000,0.00,100439.20,100439.20,0.0000,0.00
2020-08-17,4815.23,14.15,0.9669,0.00,100439.20,100439.20,0.0000,0.00
2020-08-18,4812.76,14.14,0.9605,0.00,100439.20,100439.20,0.0000,0.00
2020-08-19,4740.68,13.94,0.9281,0.00,100439.20,100439.20,0.0000,0.00
2020-08-20,4679.15,13.76,0.8571,0.00,100439.20,100439.20,0.0000,0.00
2020-08-21,4718.84,13.84,0.8903,0.00,100439.20,100439.20,0.0000,0.00
2020-08-24,4755.85,13.92,0.9167,0.00,100439.20,100439.20,0.0000,0.00
2020-08-25,4761.95,13.92,0.9108,0.00,100439.20,100439.20,0.0000,0.00
2020-08-26,4706.13,13.79,0.8608,0.00,100439.20,100439.20,0.0000,0.00
2020-08-27,4731.35,13.84,0.8742,0.00,100439.20,100439.20,0.0000,0.00
2020-08-28,4844.27,13.96,0.9375,0.00,100439.20,100439.20,0.0000,0.00
2020-08-31,4816.22,14.45,0.9938,0.00,100439.20,100439.20,0.0000,0.00
2020-09-01,4842.12,14.52,0.9938,0.00,100439.20,100439.20,0.0000,0.00
2020-09-02,4843.89,14.51,0.9877,0.00,100439.20,100439.20,0.0000,0.00
2020-09-03,4817.10,14.43,0.9756,0.00,100439.20,100439.20,0.0000,0.00
2020-09-04,4770.22,14.30,0.9636,0.00,100439.20,100439.20,0.0000,0.00
2020-09-07,4669.37,14.03,0.9157,0.00,100439.20,100439.20,0.0000,0.00
2020-09-08,4694.39,14.14,0.9281,0.00,100439.20,100439.20,0.0000,0.00
2020-09-09,4584.59,13.86,0.8452,0.00,100439.20,100439.20,0.0000,0.00
2020-09-10,4581.98,13.86,0.8402,0.00,100439.20,100439.20,0.0000,0.00
2020-09-11,4627.28,13.97,0.9000,0.00,100439.20,100439.20,0.0000,0.00
2020-09-14,4651.05,14.02,0.9064,0.00,100439.20,100439.20,0.0000,0.00
2020-09-15,4688.48,14.11,0.9244,0.00,100439.20,100439.20,0.0000,0.00
2020-09-16,4657.36,14.04,0.9075,0.00,100439.20,100439.20,0.0000,0.00
2020-09-17,4632.71,13.97,0.8793,0.00,100439.20,100439.20,0.0000,0.00
2020-09-18,4737.09,14.29,0.9600,0.00,100439.20,100439.20,0.0000,0.00
2020-09-21,4691.43,14.15,0.9318,0.00,100439.20,100439.20,0.0000,0.00
2020-09-22,4635.76,14.00,0.8757,0.00,100439.20,100439.20,0.0000,0.00
2020-09-23,4652.33,14.03,0.8876,0.00,100439.20,100439.20,0.0000,0.00
2020-09-24,4563.07,13.80,0.7654,0.00,100439.20,100439.20,0.0000,0.20
2020-09-25,4570.02,13.82,0.7722,18280.08,82108.36,100388.44,0.1821,0.20
2020-09-28,4581.91,13.87,0.8066,18327.64,82108.36,100436.00,0.1825,0.00
2020-09-29,4591.80,13.89,0.8132,0.00,100540.60,100540.60,0.0000,0.00
2020-09-30,4587.40,13.87,0.7978,0.00,100540.60,100540.60,0.0000,0.20
2020-10-09,4681.14,14.10,0.9130,18724.56,81885.23,100609.79,0.1861,0.00
2020-10-12,4823.16,14.50,0.9838,0.00,100705.04,100705.04,0.0000,0.00
2020-10-13,4839.20,14.52,0.9892,0.00,100705.04,100705.04,0.0000,0.00
2020-10-14,4807.10,14.44,0.9679,0.00,100705.04,100705.04,0.0000,0.00
2020-10-15,4798.74,14.44,0.9628,0.00,100705.04,100705.04,0.0000,0.00
2020-10-16,4791.68,14.46,0.9735,0.00,100705.04,100705.04,0.0000,0.00
2020-10-19,4755.49,14.40,0.9421,0.00,100705.04,100705.04,0.0000,0.00
2020-10-20,4793.47,14.41,0.9424,0.00,100705.04,100705.04,0.0000,0.00
2020-10-21,4792.83,14.44,0.9531,0.00,100705.04,100705.04,0.0000,0.00
2020-10-22,4777.98,14.40,0.9275,0.00,100705.04,100705.04,0.0000,0.00
2020-10-23,4718.49,14.23,0.9021,0.00,100705.04,100705.04,0.0000,0.00
2020-10-26,4691.24,14.13,0.8718,0.00,100705.04,100705.04,0.0000,0.00
2020-10-27,4699.28,14.13,0.8673,0.00,100705.04,100705.04,0.0000,0.00
2020-10-28,4737.27,14.16,0.8985,0.00,100705.04,100705.04,0.0000,0.00
2020-10-29,4772.92,14.03,0.8232,0.00,100705.04,100705.04,0.0000,0.00
2020-10-30,4695.33,13.92,0.7638,0.00,100705.04,100705.04,0.0000,0.20
2020-11-02,4720.83,13.96,0.7900,18883.32,81893.10,100776.42,0.1874,0.20
2020-11-03,4777.56,14.13,0.8607,19110.24,81893.10,101003.34,0.1892,0.00
2020-11-04,4813.66,14.20,0.9010,0.00,101017.95,101017.95,0.0000,0.00
2020-11-05,4885.11,14.38,0.9261,0.00,101017.95,101017.95,0.0000,0.00
2020-11-06,4885.72,14.38,0.9216,0.00,101017.95,101017.95,0.0000,0.00
2020-11-09,4981.35,14.63,0.9951,0.00,101017.95,101017.95,0.0000,0.00
2020-11-10,4953.88,14.58,0.9903,0.00,101017.95,101017.95,0.0000,0.00
2020-11-11,4904.90,14.48,0.9662,0.00,101017.95,101017.95,0.0000,0.00
2020-11-12,4908.46,14.46,0.9567,0.00,101017.95,101017.95,0.0000,0.00
2020-11-13,4856.85,14.30,0.8947,0.00,101017.95,101017.95,0.0000,0.00
2020-11-16,4904.17,14.44,0.9333,0.00,101017.95,101017.95,0.0000,0.00
2020-11-17,4894.79,14.42,0.9242,0.00,101017.95,101017.95,0.0000,0.00
2020-11-18,4891.67,14.44,0.9292,0.00,101017.95,101017.95,0.0000,0.00
2020-11-19,4927.99,14.53,0.9859,0.00,101017.95,101017.95,0.0000,0.00
2020-11-20,4943.29,14.56,0.9860,0.00,101017.95,101017.95,0.0000,0.00
2020-11-23,5005.03,14.75,0.9953,0.00,101017.95,101017.95,0.0000,0.00
2020-11-24,4974.29,14.66,0.9907,0.00,101017.95,101017.95,0.0000,0.00
2020-11-25,4910.70,14.51,0.9539,0.00,101017.95,101017.95,0.0000,0.00
2020-11-26,4919.59,14.55,0.9725,0.00,101017.95,101017.95,0.0000,0.00
2020-11-27,4980.77,14.78,0.9954,0.00,101017.95,101017.95,0.0000,0.00
2020-11-30,4960.25,14.71,0.9864,0.00,101017.95,101017.95,0.0000,0.00
2020-12-01,5067.10,15.00,0.9955,0.00,101017.95,101017.95,0.0000,0.00
2020-12-02,5067.14,14.98,0.9910,0.00,101017.95,101017.95,0.0000,0.00
2020-12-03,5057.06,14.95,0.9865,0.00,101017.95,101017.95,0.0000,0.00
2020-12-04,5065.92,14.95,0.9821,0.00,101017.95,101017.95,0.0000,0.00
2020-12-07,5022.24,14.80,0.9778,0.00,101017.95,101017.95,0.0000,0.00
2020-12-08,5009.88,14.74,0.9646,0.00,101017.95,101017.95,0.0000,0.00
2020-12-09,4942.70,14.58,0.9427,0.00,101017.95,101017.95,0.0000,0.00
2020-12-10,4940.52,14.56,0.9342,0.00,101017.95,101017.95,0.0000,0.00
2020-12-11,4889.63,14.45,0.8821,0.00,101017.95,101017.95,0.0000,0.00
2020-12-14,4934.84,15.01,0.9957,0.00,101017.95,101017.95,0.0000,0.00
2020-12-15,4945.10,15.01,0.9913,0.00,101017.95,101017.95,0.0000,0.00
2020-12-16,4953.87,15.03,0.9957,0.00,101017.95,101017.95,0.0000,0.00
2020-12-17,5017.48,15.20,0.9957,0.00,101017.95,101017.95,0.0000,0.00
2020-12-18,4999.97,15.15,0.9915,0.00,101017.95,101017.95,0.0000,0.00
2020-12-21,5046.84,15.27,0.9957,0.00,101017.95,101017.95,0.0000,0.00
2020-12-22,4964.77,15.01,0.9703,0.00,101017.95,101017.95,0.0000,0.00
2020-12-23,5007.12,15.14,0.9831,0.00,101017.95,101017.95,0.0000,0.00
2020-12-24,5000.02,15.12,0.9790,0.00,101017.95,101017.95,0.0000,0.00
2020-12-25,5042.01,15.23,0.9916,0.00,101017.95,101017.95,0.0000,0.00
2020-12-28,5064.41,15.29,0.9958,0.00,101017.95,101017.95,0.0000,0.00
2020-12-29,5042.94,15.22,0.9834,0.00,101017.95,101017.95,0.0000,0.00
2020-12-30,5113.71,15.39,0.9959,0.00,101017.95,101017.95,0.0000,0.00
2020-12-31,5211.29,15.66,0.9959,0.00,101017.95,101017.95,0.0000,0.00
2021-01-04,5267.72,15.79,0.9959,0.00,101017.95,101017.95,0.0000,0.00
2021-01-05,5368.50,16.03,0.9959,0.00,101017.95,101017.95,0.0000,0.00
2021-01-06,5417.67,16.19,0.9959,0.00,101017.95,101017.95,0.0000,0.00
2021-01-07,5513.66,16.45,0.9960,0.00,101017.95,101017.95,0.0000,0.00
2021-01-08,5495.43,16.42,0.9919,0.00,101017.95,101017.95,0.0000,0.00
2021-01-11,5441.16,16.26,0.9880,0.00,101017.95,101017.95,0.0000,0.00
2021-01-12,5596.35,16.68,0.9960,0.00,101017.95,101017.95,0.0000,0.00
2021-01-13,5577.97,16.66,0.9920,0.00,101017.95,101017.95,0.0000,0.00
2021-01-14,5470.46,16.41,0.9802,0.00,101017.95,101017.95,0.0000,0.00
2021-01-15,5458.08,16.34,0.9763,0.00,101017.95,101017.95,0.0000,0.00
2021-01-18,5518.52,16.46,0.9882,0.00,101017.95,101017.95,0.0000,0.00
2021-01-19,5437.52,16.28,0.9686,0.00,101017.95,101017.95,0.0000,0.00
2021-01-20,5476.43,16.35,0.9727,0.00,101017.95,101017.95,0.0000,0.00
2021-01-21,5564.97,16.58,0.9883,0.00,101017.95,101017.95,0.0000,0.00
2021-01-22,5569.78,16.52,0.9845,0.00,101017.95,101017.95,0.0000,0.00
2021-01-25,5625.92,16.65,0.9884,0.00,101017.95,101017.95,0.0000,0.00
2021-01-26,5512.97,16.37,0.9615,0.00,101017.95,101017.95,0.0000,0.00
2021-01-27,5528.00,16.41,0.9617,0.00,101017.95,101017.95,0.0000,0.00
2021-01-28,5377.14,16.00,0.9313,0.00,101017.95,101017.95,0.0000,0.00
2021-01-29,5351.96,15.95,0.9278,0.00,101017.95,101017.95,0.0000,0.00
2021-02-01,5417.65,16.10,0.9356,0.00,101017.95,101017.95,0.0000,0.00
2021-02-02,5501.09,16.29,0.9472,0.00,101017.95,101017.95,0.0000,0.00
2021-02-03,5485.20,16.22,0.9361,0.00,101017.95,101017.95,0.0000,0.00
2021-02-04,5473.95,16.09,0.9251,0.00,101017.95,101017.95,0.0000,0.00
2021-02-05,5483.41,16.15,0.9291,0.00,101017.95,101017.95,0.0000,0.00
2021-02-08,5564.56,16.33,0.9480,0.00,101017.95,101017.95,0.0000,0.00
2021-02-09,5686.25,16.64,0.9852,0.00,101017.95,101017.95,0.0000,0.00
2021-02-10,5807.72,16.99,0.9963,0.00,101017.95,101017.95,0.0000,0.00
2021-02-18,5768.38,16.92,0.9926,0.00,101017.95,101017.95,0.0000,0.00
2021-02-19,5778.84,16.95,0.9927,0.00,101017.95,101017.95,0.0000,0.00
2021-02-22,5597.33,16.59,0.9708,0.00,101017.95,101017.95,0.0000,0.00
2021-02-23,5579.67,16.54,0.9636,0.00,101017.95,101017.95,0.0000,0.00
2021-02-24,5437.57,16.13,0.9022,0.00,101017.95,101017.95,0.0000,0.00
2021-02-25,5469.56,16.26,0.9134,0.00,101017.95,101017.95,0.0000,0.00
2021-02-26,5336.76,15.87,0.8777,0.00,101017.95,101017.95,0.0000,0.00
2021-03-01,5418.78,16.00,0.8817,0.00,101017.95,101017.95,0.0000,0.00
2021-03-02,5349.63,15.78,0.8679,0.00,101017.95,101017.95,0.0000,0.00
2021-03-03,5452.21,16.12,0.8968,0.00,101017.95,101017.95,0.0000,0.00
2021-03-04,5280.71,15.69,0.8617,0.00,101017.95,101017.95,0.0000,0.00
2021-03-05,5262.80,15.69,0.8587,0.00,101017.95,101017.95,0.0000,0.00
2021-03-08,5080.02,15.22,0.8345,0.00,101017.95,101017.95,0.0000,0.00
2021-03-09,4971.00,14.93,0.7895,0.00,101017.95,101017.95,0.0000,0.20
2021-03-10,5003.61,14.97,0.7972,20014.44,80828.70,100843.14,0.1985,0.20
2021-03-11,5128.22,15.31,0.8502,20512.88,80828.70,101341.58,0.2024,0.00
2021-03-12,5146.38,15.35,0.8507,0.00,101442.35,101442.35,0.0000,0.00
2021-03-15,5035.54,15.11,0.8131,0.00,101442.35,101442.35,0.0000,0.00
2021-03-16,5079.36,15.23,0.8345,0.00,101442.35,101442.35,0.0000,0.00
2021-03-17,5100.86,15.25,0.8385,0.00,101442.35,101442.35,0.0000,0.00
2021-03-18,5141.77,15.34,0.8493,0.00,101442.35,101442.35,0.0000,0.00
2021-03-19,5007.09,14.95,0.7713,0.00,101442.35,101442.35,0.0000,0.20
2021-03-22,5057.15,15.09,0.8027,20228.60,81407.75,101636.35,0.1990,0.00
2021-03-23,5009.25,14.96,0.7763,0.00,101634.97,101634.97,0.0000,0.20
2021-03-24,4928.69,14.76,0.7534,19714.76,81692.38,101407.14,0.1944,0.20
2021-03-25,4926.35,14.71,0.7407,19705.40,81692.38,101397.78,0.1943,0.20
2021-03-26,5037.99,14.98,0.7819,20151.96,81692.38,101844.34,0.1979,0.20
2021-03-29,5046.88,14.78,0.7525,20187.52,81692.38,101879.90,0.1982,0.20
2021-03-30,5094.73,14.87,0.7600,20378.92,81692.38,102071.30,0.1997,0.20
2021-03-31,5048.36,14.61,0.7243,20193.44,81692.38,101885.82,0.1982,0.20
2021-04-01,5110.78,14.74,0.7384,20443.12,81692.38,102135.50,0.2002,0.20
2021-04-02,5161.56,14.85,0.7591,20646.24,81692.38,102338.62,0.2017,0.20
2021-04-06,5140.34,14.81,0.7566,20561.36,81692.38,102253.74,0.2011,0.20
2021-04-07,5103.74,14.73,0.7311,20414.96,81692.38,102107.34,0.1999,0.20
2021-04-08,5112.21,14.75,0.7386,20448.84,81692.38,102141.22,0.2002,0.20
2021-04-09,5035.34,14.56,0.6971,20141.36,81692.38,101833.74,0.1978,0.20
2021-04-12,4947.75,14.35,0.6136,19791.00,81692.38,101483.38,0.1950,0.20
2021-04-13,4939.64,14.32,0.6117,19758.56,81692.38,101450.94,0.1948,0.20
2021-04-14,4980.63,14.42,0.6355,19922.52,81692.38,101614.90,0.1961,0.20
2021-04-15,4948.97,14.29,0.5981,19795.88,81692.38,101488.26,0.1951,0.50
2021-04-16,4966.18,14.34,0.6122,49661.80,51889.49,101551.29,0.4890,0.20
2021-04-19,5087.02,14.60,0.7157,25435.10,76720.30,102155.40,0.2490,0.20
