日期,操作类型,成交价格,数量,金额,当前估值,估值分位点,目标仓位,手续费
2015-01-20,买入,129.81,231,29986.15,13.78,29.02%,0.30,1.50
2017-10-11,卖出,460.70,-192,24923.55,35.76,91.87%,0.10,4.42
2017-10-16,卖出,479.44,-39,5062.60,36.75,95.24%,0.00,0.93
2024-06-24,买入,1374.16,37,50843.91,23.78,29.21%,0.30,2.54
