日期,收盘价,估值指标,估值分位点,持仓市值,现金,总资产,仓位比例,信号
2015-01-05,3641.54,13.24,0.7406,0.00,100000.00,100000.00,0.0000,持有
2015-01-06,3641.06,13.25,0.7414,0.00,100000.00,100000.00,0.0000,持有
2015-01-07,3643.79,13.31,0.7447,0.00,100000.00,100000.00,0.0000,持有
2015-01-08,3559.26,12.95,0.6905,0.00,100000.00,100000.00,0.0000,持有
2015-01-09,3546.72,12.95,0.6905,0.00,100000.00,100000.00,0.0000,持有
2015-01-12,3513.58,12.77,0.6412,0.00,100000.00,100000.00,0.0000,持有
2015-01-13,3514.04,12.77,0.6412,0.00,100000.00,100000.00,0.0000,持有
2015-01-14,3502.42,12.75,0.6388,0.00,100000.00,100000.00,0.0000,持有
2015-01-15,3604.12,13.24,0.7406,0.00,100000.00,100000.00,0.0000,持有
2015-01-16,3635.15,13.39,0.7512,0.00,100000.00,100000.00,0.0000,持有
2015-01-19,3355.16,12.27,0.5123,0.00,100000.00,100000.00,0.0000,持有
2015-01-20,3396.22,12.43,0.5690,0.00,100000.00,100000.00,0.0000,持有
2015-01-21,3548.89,13.08,0.7192,0.00,100000.00,100000.00,0.0000,持有
2015-01-22,3567.61,13.11,0.7217,0.00,100000.00,100000.00,0.0000,持有
2015-01-23,3571.73,13.14,0.7266,0.00,100000.00,100000.00,0.0000,持有
2015-01-26,3607.99,13.16,0.7291,0.00,100000.00,100000.00,0.0000,持有
2015-01-27,3574.93,13.10,0.7200,0.00,100000.00,100000.00,0.0000,持有
2015-01-28,3525.32,12.86,0.6601,0.00,100000.00,100000.00,0.0000,持有
2015-01-29,3481.80,12.66,0.6248,0.00,100000.00,100000.00,0.0000,持有
2015-01-30,3434.39,12.46,0.5788,0.00,100000.00,100000.00,0.0000,持有
2015-02-02,3353.96,12.09,0.4491,0.00,100000.00,100000.00,0.0000,持有
2015-02-03,3437.45,12.42,0.5632,0.00,100000.00,100000.00,0.0000,持有
2015-02-04,3401.77,12.27,0.5123,0.00,100000.00,100000.00,0.0000,持有
2015-02-05,3366.95,12.12,0.4598,0.00,100000.00,100000.00,0.0000,持有
2015-02-06,3312.42,11.89,0.3752,0.00,100000.00,100000.00,0.0000,持有
2015-02-09,3345.92,12.00,0.4138,0.00,100000.00,100000.00,0.0000,持有
2015-02-10,3406.94,12.21,0.4918,0.00,100000.00,100000.00,0.0000,持有
2015-02-11,3434.12,12.29,0.5197,0.00,100000.00,100000.00,0.0000,持有
2015-02-12,3442.87,12.33,0.5345,0.00,100000.00,100000.00,0.0000,持有
2015-02-13,3469.83,12.44,0.5739,0.00,100000.00,100000.00,0.0000,持有
2015-02-16,3499.48,12.50,0.5895,0.00,100000.00,100000.00,0.0000,持有
2015-02-17,3522.32,12.60,0.6133,0.00,100000.00,100000.00,0.0000,持有
2015-02-25,3478.73,12.49,0.5870,0.00,100000.00,100000.00,0.0000,持有
2015-02-26,3566.29,12.79,0.6437,0.00,100000.00,100000.00,0.0000,持有
2015-02-27,3572.84,12.81,0.6494,0.00,100000.00,100000.00,0.0000,持有
2015-03-02,3601.26,12.91,0.6749,0.00,100000.00,100000.00,0.0000,持有
2015-03-03,3507.90,12.54,0.5985,0.00,100000.00,100000.00,0.0000,持有
2015-03-04,3530.82,12.59,0.6108,0.00,100000.00,100000.00,0.0000,持有
2015-03-05,3496.34,12.42,0.5632,0.00,100000.00,100000.00,0.0000,持有
2015-03-06,3478.52,12.39,0.5542,0.00,100000.00,100000.00,0.0000,持有
2015-03-09,3537.75,12.66,0.6248,0.00,100000.00,100000.00,0.0000,持有
2015-03-10,3520.61,12.54,0.5985,0.00,100000.00,100000.00,0.0000,持有
2015-03-11,3524.65,12.57,0.6084,0.00,100000.00,100000.00,0.0000,持有
2015-03-12,3592.84,12.86,0.6601,0.00,100000.00,100000.00,0.0000,持有
2015-03-13,3617.66,12.91,0.6749,0.00,100000.00,100000.00,0.0000,持有
2015-03-16,3705.67,13.18,0.7315,0.00,100000.00,100000.00,0.0000,持有
2015-03-17,3757.12,13.36,0.7479,0.00,100000.00,100000.00,0.0000,持有
2015-03-18,3846.05,13.66,0.7718,0.00,100000.00,100000.00,0.0000,持有
2015-03-19,3839.74,13.62,0.7701,0.00,100000.00,100000.00,0.0000,持有
2015-03-20,3892.57,13.75,0.7874,0.00,100000.00,100000.00,0.0000,持有
2015-03-23,3972.06,14.09,0.8892,0.00,100000.00,100000.00,0.0000,持有
2015-03-24,3973.05,14.10,0.8916,0.00,100000.00,100000.00,0.0000,持有
2015-03-25,3940.41,13.91,0.8424,0.00,100000.00,100000.00,0.0000,持有
2015-03-26,3950.00,14.01,0.8711,0.00,100000.00,100000.00,0.0000,持有
2015-03-27,3971.70,14.20,0.9163,0.00,100000.00,100000.00,0.0000,持有
2015-03-30,4088.18,14.62,0.9631,0.00,100000.00,100000.00,0.0000,持有
2015-03-31,4051.20,14.46,0.9475,0.00,100000.00,100000.00,0.0000,持有
2015-04-01,4123.90,14.68,0.9663,0.00,100000.00,100000.00,0.0000,持有
2015-04-02,4124.78,14.67,0.9663,0.00,100000.00,100000.00,0.0000,持有
2015-04-03,4170.54,14.75,0.9696,0.00,100000.00,100000.00,0.0000,持有
2015-04-07,4260.04,15.12,0.9828,0.00,100000.00,100000.00,0.0000,持有
2015-04-08,4295.80,15.30,0.9926,0.00,100000.00,100000.00,0.0000,持有
2015-04-09,4262.14,15.15,0.9852,0.00,100000.00,100000.00,0.0000,持有
2015-04-10,4344.42,15.44,0.9959,0.00,100000.00,100000.00,0.0000,持有
2015-04-13,4421.07,15.77,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-14,4438.18,15.79,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-15,4380.51,15.69,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-16,4513.55,16.17,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-17,4596.14,16.50,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-20,4521.92,16.17,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-21,4619.16,16.42,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-22,4739.81,16.75,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-23,4740.89,16.72,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-24,4702.64,16.57,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-27,4807.59,17.13,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-28,4741.86,17.17,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-29,4774.33,16.97,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-04-30,4749.89,16.58,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-04,4787.74,16.71,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-05,4596.84,16.03,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-06,4553.33,15.83,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-07,4470.09,15.46,0.9967,0.00,100000.00,100000.00,0.0000,持有
2015-05-08,4558.40,15.77,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-11,4690.53,16.17,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-12,4747.42,16.34,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-13,4718.44,16.21,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-14,4700.78,16.15,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-15,4617.47,15.84,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-18,4575.14,15.65,0.9992,0.00,100000.00,100000.00,0.0000,持有
2015-05-19,4731.22,16.16,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-20,4754.92,16.22,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-21,4840.98,16.33,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-22,4951.33,16.76,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-25,5099.50,17.27,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-26,5198.92,17.52,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-27,5181.43,17.49,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-28,4834.01,16.36,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-05-29,4840.83,16.34,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-06-01,5076.18,17.16,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-06-02,5161.87,17.36,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-06-03,5143.59,17.30,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-06-04,5181.42,17.53,1.0000,0.00,100000.00,100000.00,0.0000,持有
2015-06-05,5230.55,17.71,1.0000,0.00,100000.00,100000.00,0.0000,持有
