日期,操作类型,成交价格,操作数量,操作金额,操作后持仓,操作后市值,相对上次涨跌幅,手续费
2021-01-04,初始建仓,5267.72,9.49,49990.64,9.49,49990.64,0.00%,2.50
2021-01-12,网格卖出,5596.35,-1.79,-10017.47,7.7,43091.91,6.24%,0.50
2021-03-04,网格买入,5280.71,1.89,9980.53,9.59,50641.97,-5.64%,0.50
2021-03-09,网格买入,4971.00,2.01,9991.71,11.6,57663.59,-5.86%,0.50
2021-05-25,网格卖出,5318.48,-1.88,-9998.74,9.719999999999999,51695.61,6.99%,0.50
2021-07-26,网格买入,4925.30,2.03,9998.36,11.749999999999998,57872.26,-7.39%,0.50
