日期,操作类型,成交价格,操作数量,操作金额,操作后持仓,操作后市值,相对上次涨跌幅,手续费
2023-02-01,初始建仓,4195.93,11.92,50015.52,11.92,50015.52,0.00%,2.50
2023-03-10,网格买入,3967.14,2.52,9997.18,14.44,57285.43,-5.45%,0.50
2023-08-21,网格买入,3729.55,2.68,9995.21,17.12,63849.98,-5.99%,0.50
2023-10-19,网格买入,3533.54,2.83,9999.93,19.950000000000003,70494.21,-5.26%,0.50
2023-12-14,网格买入,3351.96,2.98,9988.85,22.930000000000003,76860.53,-5.14%,0.50
